competition_id,round_type_id,group_id,is_extra,scramble_num,scramble,optimal_movecount,optimal_solution
HNYCubingDordrecht2018,f,D,0,5,U' R' U' F' R U' R' F U' R2 U2,5, U2 F' R2 U' F
ChristmasCube2017,1,C,1,2,R U' R' U' R U' F' R' U' R' U',5, R' U' F' U2 R2
ChouchennOpen2017,f,A,1,2,U R U' R U' R' U' R' F R2 U',5, U' R2 F U' R
LastCubingLima2017,d,C,0,2,R' F R2 U2 R' U' R' U' R2 U' F',5, R' F R U2 R
WildcatHoliday2017,d,B,0,1,F R U R U2 R2 U2 R U' R' U',5, R U2 R U F'
DublinOpen2017,1,C,0,5,U2 R' U2 R' F' U' F R U' R' U2,5, U2 F' R2 U2 F'
FinnishChampionship2017,1,B,1,2,U R U' R2 U2 R U' R' U' F2 U,5, U' F2 R U' R
PaodeQueijoOpen2017,1,B,0,5,U R' F' R U R U' R' U' F R,5, U' R' F' U F
NanchangOpen2017,d,C,0,2,R F' U' R' U2 R U' F' R' U R,5, F R' U2 R F
SpeedcubesCapeTown2017,2,A,0,1,U2 F' R' U2 R U' R' U' R' F R2,5, U F2 R' F' U
AvenuesRubiksCubeOpen2017,d,B,1,2,F R U2 R U' R' U' R U2 R' U2,5, U' R U R2 F'
UKChampionship2017,d,C,0,4,R U' R' F' R U2 R' F R F U',5, U F' U R' F2
ClassicCitySpooks2017,2,E,0,1,F' U' F' U' F U2 R U' R U' R',5, F U R' F2 U'
ManausPlazaOpenII2017,f,A,0,2,R' U' F' U' R U' R2 U2 F U2 R2,5, U2 F2 U R F'
FoothillsFall2017,f,A,1,2,R' U F R F R U2 R' U' F U',5, U2 F2 R' U' F2
PekanbaruOpen2017,1,A,0,1,F U2 R U R U' R' U' R' U2 R,5, R' U R U' F'
HomeisnotDNF2017,2,A,1,1,U F' R' U R' F R U R' F U,5, U' F R2 F U2
SantaFeCubingSpring2017,f,A,0,5,F' R2 U2 R2 U' R' U' R' U2 R U',5, U2 R U' R2 F
Yeehaw2017,1,E,1,2,F' U2 R' U' R' U2 R U R U' R',5, R U2 R2 U F
ItalianOpen2017,1,B,1,2,R' F U2 R U R U2 R2 F' U2 R,5, R2 F2 U2 F R2
Maryland2017,1,D,0,4,R U' F' R' U2 R U2 R' F' R U,5, F U2 F R2 F'
SiauliaiAutumnOpen2017,f,A,0,1,R U2 R' U' R' U' R2 U' R2 U2 F,5, F' R2 U2 R' U
SouthCarolina2017,1,A,1,2,R' U R U R' U2 R U' R' F R2,5, R2 F' U' R U2
ArnoldOpen2017,2,C,1,2,R U2 R' U' R' U' R2 U' R2 F' U2,5, R2 U2 F' R' U
BarbyCubeAutomne2017,2,A,0,4,U' R' U' F' R U' R' F R U R',5, R2 F R U F2
ElMuelleOpen2017,f,B,0,4,R' F' U2 F R2 U2 R2 F U2 F R,5, F R F2 R' F'
MetalRubikCore2017,1,B,0,5,R F' R' U2 F' R2 U' F R U2 R,5, U F2 U' R' F
MonnemCityCubing2017,1,B,0,1,R' F U2 R U R' F U2 R' U2 R2,5, F2 U2 R2 F R2
FresnoFall2017,1,D,1,2,U2 R U' R' U' R' F U2 F' U2 R2,5, R F2 U F R2
MindanaoChampionships2017,f,A,1,1,U' R' U2 F' U2 R2 U' R' U' R' U2,5, U2 R' F' R' U2
MYCACubeDay2017,f,C,1,1,R' U' F' U2 F R U' R' U2 R U,5, R F' U' F U
BichoLegalOpen2017,1,A,1,2,U' R' U2 F' R U2 R' F U' R2 U',5, R F' R2 F U
CubingKnights2017,d,A,1,2,R' U2 F R2 U2 R2 F U' F R2 U',5, U R2 F' U' R'
DeccancubeOpenAugust2017,d,A,1,2,U R U' F' U2 R' U F U2 R2 U2,5, F U2 R' F R2
SpeedcubingIlo2017,1,B,1,1,R U' R' U' R' U R U R' F R2,5, R2 F' R2 U R2
IndonesianChampionship2017,d,F,0,2,R' U' F R U F R U' R' U2 R2,5, R2 U2 R F' U'
CrossstraitCubing2017,1,C,0,5,F' R2 U2 R U R U' R' U' R' U2,5, U R U' R2 F
SantaCruzWinter2017,1,A,0,5,R F' U' F' R' U' R' F U R U',5, U2 F2 U' R' F
TambovSummer2017,1,C,0,1,U2 R' F U R' F R2 F' U2 R' U2,5, F' R U2 F' R2
AchoOpen2017,f,B,1,1,R' F R U' F' R U R' U' R U2,5, U2 R' F U F'
ChinaChampionship2017,d,K,1,1,R' F U' R U2 R' U R U R' U2,5, R U' R' F' R
SwissOpen2017,d,B,0,2,U' R' U' R U2 R2 U' F R U R,5, F U' F' U' R
150thCubeMeetinginBrest2017,1,C,0,5,U2 R' F U R U2 R' U R2 U' R',5, F' R U2 F2 R2
CubingUSANationals2017,1,AG,0,4,U' R' U' R U R F' R2 F U R2,5, R' U F2 U2 R'
EgerOpen2017,2,C,0,2,U R2 U2 F U' R U R U2 R' U2,5, U R' U F U
NoStressSolving2017,2,B,0,1,R' F' R F U2 R U R U2 R' U2,5, U2 R' F U2 R2
NoStressSolving2017,1,A,1,1,U2 R' U' R U' R U2 F' U2 F' R,5, F2 R U R2 F2
ByczyCubeRace2017,1,B,0,3,R F' U' R' U' R U2 R2 F' R2 U',5, F2 R F' U' R'
3rdGuwahatiOpen2017,1,E,1,1,U' R' U' R' U2 F' R U' R' U2 R,5, R' U R' U F'
BrnoOpen2017,f,A,1,1,U2 R U' F' U2 R' U' R F' R' U',5, U R F2 R2 U'
SLSBedzinOpen2017,f,A,1,2,R' U2 R F' R2 U' R U2 R' F U2,5, U2 R' F2 R' F
IIASummerOpenMay2017,f,A,1,1,U' R' F R F U' R U2 R U' R',5, F2 R F' R' F
CrossroadsCubingSpring2017,f,B,0,2,R' F U R U R' U F R U' R',5, U2 F2 U' R U
MinnesotaCubeMelt2017,1,F,0,1,R' F R2 F' U' R' U2 R U2 F' R',5, F2 U' R F R'
SlovenianOpen2017,f,A,0,3,U2 R F' U2 R2 U2 F U2 R2 F' R',5, R F' R U2 F2
GermanOpen2017,f,A,1,1,R' F' U2 F U' R2 U R' U2 R U,5, F U2 F2 R2 F
WenzhouOpen2017,f,A,1,2,R' F' U' F R U' R U' F' U' R',5, U R' F2 U2 F'
HendersonvilleSpring2017,c,C,0,3,U R' F U2 R U R U2 R U' R2,5, R F U' F R2
USMPenangCube2017,1,B,0,2,R F R U' R' F' U' R U' R U',5, R' F U R2 F2
HelsinkiOpen2017,f,B,0,4,U R U2 R2 F R U' F2 U' R U,5, R2 F2 R U F2
France2017,d,C,1,1,R U' R2 F' R2 U2 R2 U2 R2 U2 R',5, R F R2 U R'
RigaOpen2017,1,D,0,3,R U' F' R2 F R2 U2 R2 U2 R2 U',5, R U F2 U' R2
ClassicSanLorenzov42017,1,E,0,2,U R U' R' U' R' F R2 F' U' F,5, F2 U F U R'
SCMUICTOpen2017,d,E,0,4,R F' R' U R U' F' U R' U' F,5, F2 U' R U F2
MichiganCubingClubBeta2017,1,C,1,1,U R F' R' U R U2 R' F R U',5, U' F U' R' U2
HowlandHighSpring2017,d,C,1,1,F U' F' U' R U2 R' F U F U2,5, U2 R' F2 R F'
AnaadyantaCubeOpen2017,d,K,0,3,R U' F' R2 F R2 F' R' U' F U',5, U' F2 U' R2 F
AtlanticOpen2017,f,A,1,1,U' R' F U' F R2 U' R' U' R' U',5, R U2 F' U R
DelhiOpen2017,1,F,1,2,U2 R' U2 F' U2 F R U R' F U2,5, U2 F2 U F R
SLSGliwice2017,d,A,1,1,U' R' U R U R F' U2 R' U R,5, U F U R2 U'
LedgewoodWinterOpen2017,2,B,1,2,U' F R U R' U' F U' R U R,5, R2 F' U F2 U
LorenaOpen2017,1,A,0,2,U2 R U' R' U' R' U F' R U' R',5, U' R' U F' U2
CubeEManiaOpen2017,1,A,0,1,R' U' R U R' F U' R U R2 U2,5, R F' U F' U
TrondheimWinter2017,2,B,0,4,U' R' F U R U2 R' F' U' R2 U',5, U R F2 R2 U
AdelaideSummer2017,f,A,0,3,F U' F U' R2 U' F' U R U' R',5, F2 R2 U R F2
OlsztynOpen2017,d,B,0,2,U2 R F R U R' F U' F U2 R,5, U2 F U2 F R'
YuraSpeedcubers2017,1,B,1,2,F R U R U2 R' U' R' U' F U',5, U F' R2 U F'
CubersEastIndiaOpen2017,1,F,0,2,R' U2 R2 F' U2 R2 U2 F U2 F' U',5, U F U2 F2 R'
Cubelonia2017,1,B,1,1,U2 R' U R U' R U' R' U' R U',5, U' R2 U' R2 U2
GuateMayaOpen2016,2,C,1,2,F U' R U R' U' F U' R U R',5, F' U F' U F'
GuateMayaOpen2016,2,B,0,2,U' R U' F' U' R' U R' U' R F,5, F' R2 U' F' R2
TorontoLimitedFall2016,d,D,0,3,R U2 F' U2 R2 F U2 F U2 F U',5, U' F U2 F R
NewZealandNationals2016,1,B,0,5,R' U2 R U2 R' F R U' R F' U,5, F2 U2 R U R'
CerbunaOpen2016,1,B,0,4,U R U' R2 F U' F2 R U' R U',5, U' F' R F2 U2
NancyOpen2016,d,D,0,1,U' R' F' U F U' F U2 R U' R',5, U' F2 U' F' R
Marista2016,1,B,0,5,R' U' R' U' R U R' U' R U R,5, U R2 U R' U2
CaririOpen2016,1,B,0,1,U' R U2 R' U' R' U2 R U R U2,5, U' R2 U R' U
GeniusCube2016,2,D,0,3,R' U F' U2 R U2 R U' R2 U' R,5, F2 U2 R2 F' U
LjubljanaOpen2016,2,B,1,1,U' R' F' U2 F R2 U2 R2 F U2 F,5, F' R2 F R U
TorneodeSpeedcubers2016,1,A,0,5,R U' F' U' F' U' R' U' R' U' R,5, R2 F' R' F' R2
LawrenceFall2016,1,C,0,3,U2 R' U' F U' R U F' U2 F U2,5, F2 U F U2 R2
TaiwanChampionship2016,f,A,0,3,R' U' F R U' R' U2 R F' U' R',5, R' F' R F R2
TaiwanChampionship2016,1,D,0,2,U' R' U' F' R2 U' R' U R' F' U2,5, U2 R' U' F2 R'
SumareOpen2016,f,B,1,2,R U2 R2 U2 F R2 U2 R2 U' F R2,5, R2 F' U F R'
AmaltheaSCMUOpen2016,d,A,0,5,F R2 U' R' U' R' U' R U R' F,5, F' R2 U R' F'
ShriRamCubingChallenge2016,2,E,0,2,R U R U' R' U' R' U' F' R U2,5, U2 R' F R U
TathvaCubeOpen2016,2,B,0,3,U' R' U2 F' R2 U' R' U2 F U' R,5, R2 U' F' R2 F2
CubingATMOSphere2016,2,C,0,1,R' U2 R2 U2 R2 F R U' R' U' R,5, U F' U' R' U'
VancouverFall2016,d,E,0,2,R U R' U2 F' R2 U' R' U' R' F,5, F2 U' R' U2 R'
GermanNationals2016,1,C,1,2,U R2 F R2 U' R2 U2 R2 U' R' U,5, F R U F2 R'
GuildfordOpen2016,f,B,1,1,R F' U' R' U' R' F R2 F' R' U',5, R2 U R' U F
OklahomaFall2016,1,C,0,5,U' R' U' F' R U' R' U R' F' R,5, R2 U' F2 R' F
VITRubiksCubeChallenge2016,2,D,0,5,R U' R2 U2 F' U' R U R U' R2,5, F R U2 F R
VITRubiksCubeChallenge2016,1,G,1,1,U' R' U R' U2 R2 F R U' R' U',5, R2 U2 F R' F
CriciumaOpen2016,f,A,0,1,R' F U2 F R2 U' R2 F2 R2 U' R',5, R' F U2 F' R
SandnesOpen2016,2,A,0,4,R' U2 R2 U2 R2 F R U' R' U R2,5, R2 U F' R' F
CubeNMeme2016,f,B,1,2,R F U2 R' F U' R U2 R U2 R',5, U' F' R U2 F'
MasonCubingChallenge2016,d,E,1,1,R' U' F' R U' R' F R U' R U,5, F U R2 F2 U'
SescCamaqua2016,1,B,0,1,U' R' U' R2 F' U2 R2 U2 F R2 U2,5, U' R2 F2 R' U
LimaRubik2016,2,D,1,1,F' U2 R U R' U' F U' R U R',5, F' U F' U2 F
DunasOpen2016,2,A,1,1,F U' F U2 F' R U' R' U' F U',5, F2 U R' F R
MindanaoChampionship2016,f,B,0,3,U' R' U F' U' R U2 R' U2 R2 U',5, R' F2 U2 F' U2
KoreanChampionship2016,f,A,0,3,R2 U2 F R2 U2 R' U R F' U' R',5, F' U' R F2 U2
USNationals2016,1,G,0,5,R' U R U' R U' R' U' R F' R2,5, U2 R2 F' U R2
PerthWinter2016,f,A,0,3,U R' F U2 R U R U2 R2 F U',5, U' R F' R2 U'
NationalCubingRegionOpen2016,d,B,0,2,R' U2 R2 F' U2 R2 U' F U' F' U',5, F' U' F U R'
SaintMaryScramble2016,f,A,0,3,R U' R' F' R' U' R F' R2 U' R,5, R F' R2 F' R'
Euro2016,2,B,1,2,U R U' R' F R U' R' U2 F' U,5, F' U F2 U F'
IdahoSpeedcubing2016,f,A,0,5,U2 R U' R' U' R' U2 F' R2 U' R',5, U' R' F' R' U2
SlowNSteadySpring2016,d,A,0,2,U' R' U' F' R U R' U2 F U2 R',5, R2 F2 R F2 U2
OficinaOpen2016,1,B,1,2,R' U2 R U R' F U2 R U R U,5, F U' R U' R
NewmarketOpen2016,f,A,0,1,R' U' R2 F' R2 U2 F' R' F R U2,5, F R2 U2 F U
NewmarketOpen2016,d,F,0,5,U R U' F' U2 R2 F R U R F',5, F' R2 F' U' R2
NewmarketOpen2016,d,D,1,2,U2 R2 F' U2 R' U R' F U2 R U',5, U F2 U2 F R'
IGARubik2016,2,C,0,2,U R' U' F' R U R U' R' U' R',5, F U R F U'
CalgaryOpenSpring2016,2,A,1,1,R' F U2 R2 F' U' F' R' U2 R U',5, F2 U F U R
FlorenceRubiksCubeOpen2016,f,A,1,2,U' R' U F' R2 U' R' U' R' F R2,5, R2 F2 R U' R'
FlorenceRubiksCubeOpen2016,2,A,0,2,U' R' F U' F' R2 U' R' U R' U2,5, U' R U2 F U2
AZCubingSpring2016,f,B,1,1,R F' U' R' U' F R U' R' F R,5, R' F2 R F U2
KawasakiSpring2016,1,B,0,1,R' U' F R U' R' U2 R F' U' R,5, R F' R F R2
LvivSpringDays2016,1,B,0,1,R' U' R U' R' U' F R U F R,5, F R F' U' F'
France2016,d,D,0,5,R' F' R U R U2 R' U2 R U R',5, F' R' F2 R F2
BSUCubingDays2016,1,C,0,5,R' F' U' R2 U' R' U' R' U' R2 U2,5, F R2 U F' U'
WesternVisayasOpen2016,f,A,0,5,R' U2 F R2 U' R2 F U2 R F R,5, R' F U' F2 R2
FinnishOpen2016,1,C,1,2,U' R U' R' U' F' U2 R' U' R' U',5, R F2 U' R' F'
CherryBlossomViewing2016,f,A,0,5,U' R' U' F' U' F U2 R U2 R U',5, U R' F R' F'
IndianNationals2016,3,C,1,2,U' R U' F' U2 R' U' R F' R' U',5, U R F2 R2 U2
SCMUICTOpen2016,f,B,0,3,R' F2 U2 F' R U R F' U' R' U,5, U' F' U F2 U2
SCMUICTOpen2016,d,E,0,4,U R F R U R U2 R2 F U2 R,5, F' U' R' F2 R
UtahSpring2016,1,A,0,5,R' U' R2 U2 F' U2 R2 U2 F R2 F',5, F R2 F2 U' R
GLSCupI2016,d,C,1,1,U' R U' R' U' R' U' F2 R U R',5, R2 F U2 F' U2
MathSocOpen2016,1,F,1,1,U2 R' U' F2 U' F R U' R F' U2,5, R' U R' F2 U
CubeOnBengaluru2016,1,B,0,4,R' U' R2 F' U2 R' U R' U R U',5, U F U F2 R2
PalmettoPlaza2016,c,C,0,4,U R F' U' F' R' U2 R' F' R U,5, R F U2 F U'
GIC2016,d,C,1,1,R U2 R' U' R' U' R U' R U2 F,5, F' U' R U R
SivarOpen2015,1,B,0,2,R' U R U R U' R2 F U2 R U2,5, U2 F' R F U
LyonChristmasOpen2015,1,C,0,5,R U2 R' F R U' R F' U' R' U',5, U' F2 U' R2 U2
TorontoOpenFall2015,d,H,0,1,U2 R U2 R' U' R' F R U' F2 U',5, U' F2 U F' U'
KirkkonummiOpen2015,1,A,1,1,R U' R2 F2 U2 R U' R U' R U2,5, F' U2 F' R F2
GuatemalaCubeChallenge2015,2,C,0,4,U2 R' F' U' F' U2 R2 U2 R2 U2 F,5, R U R F2 U2
LaPlataOpen2015,1,B,0,2,U F R U R' U' F U' R U R,5, R2 F' U F2 U'
DomusSapiens2015,2,B,1,2,R U' F' R2 F R U2 R U' F' R2,5, R F' U' R2 F
CBSOpen2015,1,B,0,1,U' R' F' U2 F U' R2 U2 R2 U2 F,5, F' R' F R2 F'
HasseltOpen2015,2,A,0,4,U' R' U' F' R2 U R' U2 F U2 R2,5, R' U2 F2 R' F
AvenuesCUBELELO2015,d,C,0,2,U2 R' U' R U R U2 R' U' R' U2,5, U R2 U2 R U2
IdahoSpeedcubing2015,2,A,1,2,U R' U R U R U' R' U' R F,5, F' R2 U' R2 U'
ODUBigBlue2015,d,A,0,1,R' F R2 U2 R2 U' R U R U2 R',5, U' R' U F' R
SPBAutumnOpen2015,1,A,1,2,U' R U2 R' U' R' U' F2 U2 R2 U2,5, F2 R2 U' R U2
UralAutumn2015,2,A,0,4,R' U R U' R U' R' U' R F' U2,5, R2 U2 F' U R2
AmaltheaSCMUOpen2015,2,E,1,1,R U' F' U' R' U2 R U' R2 F' R2,5, R F' R' U' F2
KjellerOpen2015,f,B,1,2,R' U2 F' U' R U2 R' U2 F' U2 R2,5, R U2 F' U' F'
LexingtonFall2015,1,A,0,1,R F' U2 R2 U2 F R2 U2 R' U' R,5, R' U R' F2 R'
IrvineFall2015,1,E,0,1,U2 R U' R' U' F' R' U R' U2 F,5, F2 U2 R U2 R2
MuseeduJeu2015,f,A,0,5,U R' F R U R F U' F R U',5, U R' F2 R' U2
MasovianOpen2015,f,A,0,2,R' U' R2 U' R2 U' R2 U' R2 U2 R,5, R' U R2 U' R'
CochabambaOpen2015,f,A,1,1,R' U' R2 F' R' U R U2 R2 F2 U',5, U F2 R2 F U
MoscowSouthWestOpen2015,1,B,0,1,U' R U' R' U' R U2 R2 F R2 U',5, U2 F U' F' R'
MoscowSouthWestOpen2015,1,A,0,5,R' F R U' R U2 R2 F U2 R2 U2,5, R' U' F U R2
HungarianOpen2015,2,B,1,1,F' R2 U2 R U R U' R' U' R' U2,5, U R U' R2 F
ParaxCubecomp2015,1,C,0,1,U' R' F2 R U R' U2 R2 U2 R2 U',5, U' F U2 F' R'
OsloFall2015,1,B,1,1,U2 R U2 F' U' R2 F' U' R U R',5, R' F U' R' U2
CCCEndofSummer2015,1,A,0,5,U2 R' F R U R F R U2 R' F,5, F2 U' R' F2 U
BrainStudioCubeOpen2015,2,B,1,1,U R' U' R' U' R2 U' F' R' U' R,5, R2 U' R' U' F'
SanLorenzoInvierno2015,1,C,1,2,U' R' U' R U' R U R' U2 R' F',5, F' R2 F R2 F2
VeranoCubero2015,f,A,1,2,U R U' R' U' R' U' F R2 F U,5, F R F' U2 F'
SydneyWinter2015,f,A,1,2,R' F R F U2 F R U R' U' R2,5, R2 F' U2 F' U'
EjidoMallOpen2015,f,A,1,1,R' U' F' U' R U2 F U2 F R2 U',5, U2 F2 R' U R2
WuxiOpen2015,1,A,0,3,R F' R' U' R U2 R' U' F' R U,5, U2 F2 R2 F' U
GreatLakes2015,f,A,1,1,R' U2 R U2 F U2 R U' R' F U',5, U2 R U F2 R2
HefeiOpen2015,f,A,0,3,R' U' F' R U R U' R U' R' U',5, F R U R' F
FranconiaOpen2015,2,B,0,2,U' R U2 F' R' U' R' F R U R',5, R2 F U R' U
CannesOpen2015,1,C,0,5,R' U F R U' R' U2 R U F R,5, F U F' U' F2
Dayton2015,f,A,0,4,U2 R F' R U' R2 U' F R U' R',5, F2 U' F R2 F
WellingtonWinter2015,f,A,0,2,R F' R2 U' R U' R' U2 F' R2 U2,5, U F R' U' R
TexasShowdown2015,1,B,0,4,U R' U F R U R' U' R2 F' R',5, F R2 F' U' R
IndianNationals2015,d,V,0,2,U R U2 R' U' R' U' R U R U',5, U2 R U R' U'
IndianNationals2015,d,N,0,4,F2 U' R U R U2 R' U' R' U2 R,5, R' U R2 U2 F2
MelroseSpring2015,1,A,0,2,R' F' U2 F R2 U2 R2 U2 R2 U' R',5, R2 F R2 F' U'
SLSZawiercie2015,2,B,0,3,U R F U2 R U R' F U2 R2 U2,5, F2 U2 R F' U'
PalaghiaccioOpen2015,1,C,0,3,U2 R' U' R2 F' R2 U' R U2 R' U',5, F' R' F R' U
NanjingSpring2015,2,A,1,1,U R' U2 F R2 U' R2 F' U2 R U2,5, U2 F2 U' F2 U'
MioveniRubikOpen2015,2,A,0,5,R2 U' F R U R U2 R' U' R' U',5, R2 U F' U R2
NationalCubingRegion2015,f,A,0,4,U2 R' U2 F2 U' R U' R U' R' U',5, R U2 R2 U F2
NationalCubingRegion2015,d,J,1,2,U R U' R' U' R' U' F' U' F' R2,5, U' R2 F' R' F'
NationalCubingRegion2015,d,B,0,2,U' F U' R2 U' R2 U' R2 U' R2 U',5, R2 U' R2 F' U
TorontoOpenWinter2015,2,B,1,1,R' U' F U' R U' R' U' R F R2,5, U R' U2 R' F'
LaFloridaOpen2015,1,C,0,4,U2 R' U2 F' R U' R' U' F U F,5, R U' F2 R' F2
WinterWestUkraine2015,2,B,0,3,F R2 U' R2 U2 R U' R' U' R U2,5, U R U R' F'
BelgianWinter2015,1,B,0,5,R U' F' U' R' U' R' F' R2 U' R',5, F' R' F' R2 F
RoseCity2015,1,A,0,5,R' U' F R2 F R U R U2 R2 U2,5, F U2 R2 F' U'
SCMU2015,2,B,0,1,U2 R' U2 F' R2 F' U2 R2 U' F U2,5, U' R F U' F
PBSmashathon2015,d,B,1,1,U' R U' F' U' R2 U' R' U' F U',5, U F' R F' R2
FrankfurtCubeDays2015,1,B,1,2,U R F' U' R' U' F' U' R2 U' R2,5, R2 F2 R' F2 U2
ShaastraCubeOpen2015,d,L,0,2,U' R' U' F' R U' R' U' F R2 U2,5, U' R2 F U F2
KAISTFall2014,f,A,1,2,U2 R' F' U2 F' U R U' R U' R2,5, F' U R' F2 U
MumbaiOpen2014,d,G,0,1,U2 R' F U2 R2 U2 F' U2 R2 U' R2,5, R2 U' F2 R U2
SantiagoOpen2014,1,A,0,4,R' F U' R U R' F R' U' R U',5, U2 F' R F2 R
GLSWinter2014,2,A,0,3,U2 R' U' R2 F' U' F' R' U R' U',5, R2 F' R' F' U2
KjellerOpen2014,2,A,1,1,U2 R' U2 F' U2 R U2 R F' R' U2,5, F' U' F U2 F
HasseltOpen2014,f,A,1,2,R' U' F' R U R' U' F U' R U',5, U2 R' F' U2 R
FinnishChampionship2014,2,A,0,5,R' U2 F' U2 F' U' F' R U2 R' U',5, R' U' R' U' F2
FinnishChampionship2014,1,A,0,1,U R' U2 R2 F' U2 R2 U2 F U2 R,5, R' U2 F2 R' U'
NanjingAutumn2014,1,A,0,2,R' U R U' R F' U' R2 F' R U,5, U2 R F2 R2 F'
SwedishChampionship2014,1,B,0,3,R U2 F' U' F' R' U2 R' F R U,5, R F2 R U2 R'
TaylorsSpeedCubingChallenge2014,f,B,0,5,U2 R' F2 R U R U' R' U' R' U',5, R U F2 R U2
DesioRubiksAce2014,2,A,0,3,R2 F U' R2 U' R' U' R' U2 R U',5, U2 R U2 F' R2
GermanNationals2014,1,C,0,5,R' U' F' R U' R' F R U R U2,5, U R2 U R F
Euro2014,1,L,0,5,U2 R' U2 F R2 U2 R2 F' U2 F R2,5, R2 F' R U2 F2
OdessaOpen2014,f,B,0,1,R U2 R F' R' U2 R' U2 R2 U' R',5, F2 R' U' F2 U'
BacktoPiedemonte2014,1,B,1,2,F' U2 R2 U' R' U' R' U2 R U' R,5, R' U2 R U' F
MingdaoCubeCarnival2014,d,A,0,3,U R' U2 R U R U2 R2 F U2 R,5, F' R F R U'
Waterloo2014,d,B,0,2,U' R2 U2 F' U' R' U' R' U' F R2,5, U2 F U2 R F2
NationalCapitalRegion2014,1,B,0,1,U2 R' F R U R' U' F' R U2 R',5, F' U F U' R
ItalianChampionship2014,f,A,0,3,U' R U' R' F' U2 R2 F R2 U2 R',5, R2 U' F R' F2
PistayDayat2014,f,A,0,2,U R U R U' R2 U' F R U R,5, R' F U' R2 F'
WellingtonAutumn2014,f,B,1,1,U2 R' F U2 F U' R2 U' F2 R U',5, R F' U R2 F2
BPCubeDay2014,f,A,1,1,R' U R' U' R2 F' R2 U' F R2 U2,5, U' F2 R2 F U'
WelwynGardenCity2014,f,A,0,1,U' R F U2 R U R' F' U2 F U',5, U F' R' F' U
GermanOpen2014,2,B,0,2,R U2 F R U' R' U2 F' U' F R,5, R' F' U R' F
KansaiOpen2014,f,A,0,1,R' U' R2 F' R2 U2 F' R' F R U2,5, F R2 U2 F U
HessenOpen2014,f,A,0,5,U' R U' F' R' F R U R' U' F,5, F2 R F R' U2
