state,Count,scramble,competition_id,round_type_id,group_id,is_extra,scramble_num
2471563821201000,13,R F U' R' F' R U2 R' F U2 F',UralWinter2016,1,A,0,4
2471563821201000,13,R U2 R2 U' F2 U' R U' R' U2 F,IndianOpenRubiksCube2016,1,E,0,1
2471563821201000,13,R F U' F R2 U2 R2 U2 R U' F,VilleneuvelesAvignonOpen2019,f,A,0,1
2471563821201000,13,R' F' U' F R U R2 U' R U2 R',BolognaNxNSpring2019,1,B,0,3
2471563821201000,13,R F U' R' F' R U2 R' F U2 F',NoPlaceForDNFSpring2019,f,A,1,2
2471563821201000,13,U' R' U' F R2 U2 F R U R' U',JambiCubeFestival2019,f,B,1,1
2471563821201000,13,U R U' F R2 U2 R2 U2 R U' R,SunCityOpen2019,f,A,1,2
2471563821201000,13,U' R' F U' R U' F U' R2 F' R2,UralSpring2021,1,D,1,1
2471563821201000,13,U' R' U' F R2 U2 F R U R' U',CatoCubingCochabamba2024,1,B,0,3
2471563821201000,13,U' R' F U2 R' U F U2 F R2 U2,CubeAgainstCancerHouston2025,1,C,1,2
2471563821201000,13,R U2 R2 U' F2 U' R U' R' U2 F,Villavicencio2025,d,A,0,2
2471563821201000,13,U R U' F R2 U2 R2 U2 R U' R,CBASpringSucre2025,c,D,0,4
2471563821201000,13,R U' R' U2 R U' R2 U R' U' F,SolvingFerryFastRosslare2026,1,C,0,2
2371564812101220,13,R' U R' U2 F' R U R' F U' R',BelfortOpen2016,1,A,1,1
2371564812101220,13,F' R2 U2 R U R' U2 F U' R2 U2,KJSCEMumbaiOpen2016,d,E,0,5
2371564812101220,13,U' R U2 R2 F' U2 F' U' F R U',CaririOpen2016,2,B,0,2
2371564812101220,13,R F' U2 R' U R' F R' F R U,Cerulean2017,1,B,1,1
2371564812101220,13,U' R U2 R2 F' R2 F' R' U R U',MTDSpring2017,1,B,0,5
2371564812101220,13,R' U R' U2 F' R U R' F U' R',GLSCupV2018,f,A,1,2
2371564812101220,13,F' R2 U2 R U R' U2 F U' R2 U2,Ixchel2022,1,B,0,2
2371564812101220,13,R' U2 R2 F' R2 U R2 U2 R' U' R',CubinginCambridge2022,f,A,0,1
2371564812101220,13,R' U' F R' U F U' F U' R2 U',ErmeloCubingA2023,f,B,1,1
2371564812101220,13,U' R F' R' F U' R U R U2 F',UppsalaWinterCubing2024,1,A,1,2
2371564812101220,13,R F' U2 R' U R' F R' F R U,CournonsecOpen2024,f,A,0,1
2371564812101220,13,F' U' F U2 F U' R U R U2 R2,ItalianOpen2024,1,C,1,2
2371564812101220,13,F R2 F' R2 U2 R U R U' R' F,UlaanbaatarNomadMazaalai2025,1,A,1,2
2364571812222000,13,R' U2 F' U2 R U R' F U' R2 U',NewZealandNationals2016,2,B,1,1
2364571812222000,13,U2 R2 U' R2 U' F' R U2 R' U' R2,WiehnachtswurfelazBarn2016,1,C,0,2
2364571812222000,13,U R' U2 F2 R U2 R' U R U' R,HuskyShowdown2018,1,D,0,5
2364571812222000,13,U' R' U' F U2 F2 R' U2 R U' R',OficinaOpen2018,1,C,0,4
2364571812222000,13,U2 R2 U' F R U' R' U2 F R U',FiveRiversCubeOpen2018,1,B,0,2
2364571812222000,13,R' U' F' U' R U2 R' F2 U2 F R',GuateMaya2021,1,D,0,2
2364571812222000,13,F' R' U' R' U2 F2 R U' R' U' R2,VardagscubingIVGamlaUppsala2023,f,A,1,2
2364571812222000,13,U' R U' R2 F R2 F' R' U2 R U',HarmonyElPasoCubing2023,1,B,0,4
2364571812222000,13,R U' R2 U F U' F R2 U2 F' R',RiansOpenMiniEdition2024,1,A,0,1
2364571812222000,13,R' F' U' F R2 F' R2 U2 R U' R',SingaporeHougangOpen2024,d,C,0,2
2364571812222000,13,U2 R2 U' R2 U' F' R U2 R' U' R2,CdACubeClash2025,f,B,0,2
2364571812222000,13,U2 R U' R' U' R' F2 R2 U' R' U',KublordagUppsalaIV2026,1,A,0,3
2364571812222000,13,U' R U' R2 F R2 F' R' U2 R U',GranadaOpen2026,1,E,0,3
2367451802001120,12,R' F2 R U' R' F R U' R' U' R',CroatianOpen2015,1,A,0,1
2367451802001120,12,F R U R' F U F U2 R U' R,HillcrestCubing2017,f,A,0,3
2367451802001120,12,U' R' U F' R U' R F U' F R2,DutchNationals2018,1,F,0,1
2367451802001120,12,F R U R' F U F U2 R U' R,ChangshaSpringOpen2019,d,B,0,4
2367451802001120,12,R' F R U2 F' R U' R' F R U',EmpireStateSpring2019,1,A,0,4
2367451802001120,12,F R U R' F U F U2 R U' R,MalaysiaCubeChampionship2019,2,C,0,1
2367451802001120,12,R' U2 R U' F' R U' R' U' F' R,StowhioOpen2021,f,B,0,4
2367451802001120,12,U' R U2 F' R2 U' F U2 F U' F,OsijekOpen2022,f,A,1,2
2367451802001120,12,R' F' R U' F' U2 R2 F' U' R U2,VilniusOpen2022,2,A,0,4
2367451802001120,12,U R2 U' R U R' F U R' U' R,CrystalCityFall2022,1,C,0,4
2367451802001120,12,U' R' U F' R U' R F U' F R2,AltavistaOpen2023,f,A,0,1
2367451802001120,12,U R' F R U2 R' F U2 R2 U2 R2,CoffeeCupTacoma2025,2,D,1,1
1257643802002200,12,U R U2 F' R' U2 R' F' U2 F R,SantiagoOpen2014,f,A,0,3
1257643802002200,12,U R U2 F' R' U2 R' F' U2 F R,BSTUOpen2015,1,A,0,1
1257643802002200,12,R' U' R F R F U2 R2 U' R' U2,UKChampionship2016,1,D,0,4
1257643802002200,12,R' F U2 F' U R U R' F R' F',KoreanChampionship2018,1,A,0,5
1257643802002200,12,F' U' F U' R U R F' R2 F U',IrunaOpen2019,1,B,0,5
1257643802002200,12,U R2 F' U' R2 U' F U' F U2 F',GACubersGreetings2022,1,G,1,2
1257643802002200,12,R U2 F' U' F2 U' R U' R U2 R',WestChesterFall2022,f,A,1,1
1257643802002200,12,R U2 F' U' R2 U' R U' F R2 F',BogotaWinterCubeTheReturn2023,2,A,0,4
1257643802002200,12,U2 F' U2 F2 R U R' F U' R2 U2,EdinburghWinter2024,f,B,0,4
1257643802002200,12,U2 R' F2 U' R U' R F' R U' R2,PretzelManiaSummer2024,1,A,0,5
1257643802002200,12,U2 R' F U' F2 R2 F' U R U' R',LaPazMasters2024,2,A,1,1
1257643802002200,12,U' R U2 R F' R' U R' F U2 F2,CadizSpeedcubingOpen2025,f,A,0,3
4152736821120209,11,F R2 U' F U2 F U2 R U2 R' F,Michigan2014,2,A,0,2
4152736821120209,11,R U2 F' R2 F U R' U' R F R,MichiganCubingClubBeta2018,d,E,0,4
4152736821120209,11,R2 F U' F R U R' F' U' R2 F',SalesianosOpen2018,1,B,0,3
4152736821120209,11,U' R U' R2 U' R' F2 R U' R' U',HuzhouOpen2019,1,C,1,2
4152736821120209,11,U R' U2 F R2 F' U' R2 U2 F' U,NordicChampionship2019,1,C,0,1
4152736821120209,11,U2 R' U R U2 R' U2 F2 U R U,NxNMinnesota2023,1,B,0,4
4152736821120209,11,R U' R2 F R' U2 F R U' R U',SofiaSpring2024,2,A,0,4
4152736821120209,11,U' R U' R2 U' R' F2 R U' R' U',LosFuertesPuebla2024,1,C,1,2
4152736821120209,11,R' U' F U2 R2 U' R2 F2 U R' F',CubeFactoryLeagueRogow2025,1,D,0,4
4152736821120209,11,R' U' F U2 R2 U' R2 F2 U R' F',SparkMelbourneJuly2025,1,E,1,1
4152736821120209,11,U R' F U' F U' F2 U R' F' R2,UNSASpeedcubingPrimavera2025,1,C,0,4
2574613802200110,11,R' F R2 U2 R' F R F U' R U2,RECCubeChallenge2015,f,B,0,2
2574613802200110,11,R' F R2 U2 R' F R F U' R U2,ChaozhouOpen2017,f,A,0,5
2574613802200110,11,R2 U2 R2 U' F R U' R' U2 R U2,SlovakianSummer2018,f,A,0,1
2574613802200110,11,R' F R2 U2 R' F R F U' R U2,MichiganCubingClubAlpha2019,1,D,0,2
2574613802200110,11,R' U F R U' F U' F U' F' U2,DelhiBigCubeOpen2022,2,A,0,3
2574613802200110,11,R' F R U' F U2 R2 U2 R2 F R2,NacionalesArgentinas2023,2,C,1,1
2574613802200110,11,R' F' R2 F U F' U2 R U2 R U',BarelyAwakeBoulder2024,1,A,0,3
2574613802200110,11,U' F U2 R2 U2 F' R' U2 R' F2 U',CubeaToninArlington2024,2,A,0,1
2574613802200110,11,U R' F R F U2 R2 U2 R' U R',ArraiolosOpen2025,f,A,0,4
2574613802200110,11,R' F R2 U2 R' F R F U' R U2,PoulseurOpen2026,1,A,1,1
2574613802200110,11,U2 R' U F U2 F' R U R' U' R2,BrownCountyBlitz2026,1,B,0,2
2467351801001010,11,U R' U2 R U2 R' F R2 U2 R U',GermanOpen2016,1,A,1,2
2467351801001010,11,R2 U' F2 U2 F R U R' U2 F U',LatvianOpen2016,2,B,0,2
2467351801001010,11,U2 R U' R' U R2 U' R2 F2 U2 R2,TunasOpen2019,1,A,1,1
2467351801001010,11,U2 R U' F U2 F U' F U R U,PhoenixMarketcity2019,1,C,0,2
2467351801001010,11,U R' U' R2 F' U2 F' U' R2 F' R2,ElisaKulmaOpen2020,2,B,1,1
2467351801001010,11,R' U' R2 U2 R U2 R' U2 R F' R',BayAreaSpeedcubin362022,1,A,0,1
2467351801001010,11,U' F' R' U' R U2 R2 U' R2 U2 R',HDCIVHvidovre2023,1,A,0,4
2467351801001010,11,R F' U' R2 F U' R F' U R U2,RahnEducationLeipzig2023,1,B,0,5
2467351801001010,11,R' F' R U2 R U' R2 U F R U',SainshandOpen2023,1,B,1,1
2467351801001010,11,R' U2 F' U2 F U R2 F' R2 F R,AshokaOneMallSatOpen2025,f,B,1,2
2467351801001010,11,R' U' R2 U2 R U2 R' U2 R F' R',DeqingSmallSpecial2026,d,A,0,5
2451673820202000,11,R F U2 F U2 R U R' F R2 U2,SumareOpen2016,1,C,0,4
2451673820202000,11,R U' R U' F' R2 U2 F' U F R,PenzaSummer2017,1,A,0,5
2451673820202000,11,R' F2 R U R' U R F R U2 R',DhakaSpringOpen2018,f,A,0,3
2451673820202000,11,R F' U2 R' U R U2 R2 F2 U R,CubinguptheUP2023,f,B,1,2
2451673820202000,11,U R' F R U2 R' U R F' U2 F,IcelandOpen2023,f,B,0,5
2451673820202000,11,U R2 U2 R2 U' F U' R2 F U R,Cube4funinWarsaw2024,f,A,0,5
2451673820202000,11,U' R' U2 R U R' U2 F2 U' F' U2,Kuutionvaantelyt2025,2,A,1,2
2451673820202000,11,U R' U' F U2 F R U' R2 U' F,CaviteSideEventsOpen2025,c,C,0,4
2451673820202000,11,U' R' U2 R U R' U2 F2 U' F' U2,OrebroVinterkubingMainEvents2025,1,A,0,4
2451673820202000,11,R' U2 R F U' R F U R U2 R',ChengduWelcomingSummer2026,d,C,0,2
2451673820202000,11,U' R U' R' U R U R' F R F,GreatPeconicBay2026,1,B,1,2
2374516801102200,11,R' F U2 F' U' F R2 U2 F R U,KCubingSummer2016,1,A,0,2
2374516801102200,11,R2 U2 R U' R' U' F R F' U2 R,MauritiusOpen2018,f,B,1,2
2374516801102200,11,U R2 F U' R2 F' U2 R' U' R' F',CubingUndertheStars2018,f,A,0,1
2374516801102200,11,U' R' U' F U2 F' R' F U' R U',CubingUSANationals2018,1,Z,1,2
2374516801102200,11,U' F R U' F R U' R' F U2 F,CopaInframundoHN2018,f,C,0,4
2374516801102200,11,U2 R U2 R2 U' F' U2 R U R U2,OficinaOpen2019,1,D,1,2
2374516801102200,11,R' F' U' R U2 R' F' U R' U R',VladivostokSpring2020,1,D,0,4
2374516801102200,11,R' U2 R' U2 R U2 R' U' R2 U2 F',AutotaloAllEvents22023,f,A,0,2
2374516801102200,11,U2 R' F U2 R2 F U' R U R' U',WeekendCubingAIsrael2024,1,B,0,5
2374516801102200,11,R' U2 F U2 R2 U' R2 U' R U R2,HsinchuSummerOpen2024,f,A,0,2
2374516801102200,11,U2 R' U' R' F U F U' R2 U2 R',Gander2024,f,A,0,5
2374156822001100,11,U2 R' U' R U' R F' U' R2 F R,BrnoOpen2015,1,B,0,4
2374156822001100,11,R' U F R2 F R2 F' R' U' R U',BugellaOpen2015,2,A,1,1
2374156822001100,11,U2 R U' F' U2 R U' R' U2 R' U2,ZhangzhouOpen2018,1,D,0,3
2374156822001100,11,U' R' F' R U2 F' R2 U' R U' R,TheChoiceCubeOpen2018,1,A,1,2
2374156822001100,11,R' U' F R2 F' R' U' R U2 F R,BekubesPlazaRealAlajuela2019,2,A,1,1
2374156822001100,11,U2 F R U R2 F R U2 R' U' R2,ParaguayNationals2021,f,C,0,1
2374156822001100,11,R' U F U2 F R2 F' U' R' U R',PeruNationals2023,f,A,0,4
2374156822001100,11,R' U' R2 F' U2 R2 U R' U' R2 U,LuoyangSpring2024,d,G,0,5
2374156822001100,11,R U2 R2 U2 R U' R' F U2 R U,MotherEarthsCharterSpring2024,f,A,0,4
2374156822001100,11,U' R' F' U2 F' R U R' F U R2,DrurySummer2025,f,B,1,2
2374156822001100,11,R' U' R U R2 F R2 U' R' F' R,BayonneAtoutcubesOpen2026,1,A,0,2
2367514800211020,11,U2 R F U2 F R U R' F' U' R2,SCMUICTOpen2016,d,B,1,1
2367514800211020,11,U2 F R U2 R' F R U2 R' F R,ZhongshanOpen2017,1,B,0,4
2367514800211020,11,R F' R2 F2 U2 R U2 R' F2 R U',UtahSpringOpen2018,1,B,0,3
2367514800211020,11,U' R U R' U2 F R U2 R' U' R2,TeletonSalama2019,1,C,1,2
2367514800211020,11,U2 F R U2 R' F R U2 R' F R,VillaalCuboOpen2022,1,B,0,3
2367514800211020,11,F2 R2 U' R2 F U' R2 U' F' R2 U',CubingReturnsToColombo2022,1,D,0,1
2367514800211020,11,R' U F R' U2 F U R2 U' R' U2,NapervilleSummer2023,1,C,0,4
2367514800211020,11,U' R U2 R2 U' R2 U' R' F2 U2 R,SpaceCityWinter2024,d,D,0,2
2367514800211020,11,U2 F R U2 R' F R U2 R' F R,SzansaCubingOpenWarsaw2024,1,C,0,3
2367514800211020,11,U2 R U' R2 U2 R U2 R F R2 F,HappySuseong2025,2,B,0,3
2367514800211020,11,U' R' U F' R2 U2 R U2 R' U R',KirkkonummenJouluvaantelyt2025,2,B,0,3
2364157822210110,11,R' U2 R U' R U' F U' R' U' R',BigAppleCubeClash2016,1,G,1,1
2364157822210110,11,F U' R U R' F U R2 U R' F,PahiyasSpeedcubingOpen2016,1,B,1,2
2364157822210110,11,U2 R' F U R U R' U R U' F,SlowNSteadySpring2016,d,P,0,5
2364157822210110,11,R F' U' R' U R U' R2 F U R',EdmontonSummerTwist2022,1,D,0,3
2364157822210110,11,U R' F' R U R2 F' R' U' R' U',LegazpiOpen2022,1,A,0,4
2364157822210110,11,F U' R U R' F U R2 U R' F,ImusSpeedcubingOpen2024,f,C,0,1
2364157822210110,11,R U2 F' R' F R2 U2 R2 U' R U2,HawaiiBigIslandSummer2024,1,B,1,2
2364157822210110,11,U R' F' R U R2 F' R' U' R' U',KCKC6CubingforCake2024,1,B,0,1
2364157822210110,11,U2 R F' U' F' U' R' U R U' R',PeristeriSpringOpen2025,d,B,0,2
2364157822210110,11,U2 R2 U' R2 U' R2 F' R2 F U' F,GouverneurNxNoPeeking2025,f,A,0,2
2364157822210110,11,U2 R2 U' R2 U' R2 F' R2 F U' F,AlfredUniversity2026,f,A,0,5
2364157821222000,11,R2 F2 R U2 R U' R2 U' F R U2,IndianNationals2014,f,C,1,2
2364157821222000,11,U R U2 F' R2 F U2 F U' R2 U2,SLSGliwice2017,d,A,0,4
2364157821222000,11,U' F U' F U F R U' R U2 R',UpstateCubing2018,f,B,0,4
2364157821222000,11,R' U2 F2 R U R2 U' F U' F' R,BattleofWaterloo2018,f,C,1,1
2364157821222000,11,R' U F' R U2 R' U2 F U R2 U',WFSCubing2019,1,C,1,1
2364157821222000,11,R U' R2 U2 F U2 F R U2 R U2,UtahsCGE2019,1,E,1,1
2364157821222000,11,U R U2 F' R2 F U2 F U' R2 U2,SwisscubingCupI2022,1,C,0,1
2364157821222000,11,U R U' R2 U' F2 R2 F' R2 F U2,MYHMPuzzlinginPlano2023,1,C,0,2
2364157821222000,11,U2 R U' F R U' R U' R2 F' R2,LinhaiNewcomers2025,d,D,0,1
2364157821222000,11,R U' R2 U R' F U' F' R U' F,MeathforSpeed2025,f,A,1,2
2364157821222000,11,R U' R2 U R' F U' F' R U' F,DCHyderabadWinterOpen2025,f,A,1,2
2364157801020120,11,R' F U' F' R U2 R' U' F2 R2 U',ColegioArabeOpen2018,2,C,1,2
2364157801020120,11,U' R' F U R' F2 U2 R U R' U2,IndonesianChampionship2019,2,B,0,2
2364157801020120,11,R' F U' F' R U2 R' U' F2 R2 U',Sorell2022,f,A,0,2
2364157801020120,11,U' R' U F2 U' F R U' R U' R',ElCUBOTourSantaAna2023,1,A,1,1
2364157801020120,11,R U' R' U R' U' R U' R2 F R',HyderabadCubeOpen2023,2,B,0,4
2364157801020120,11,R' F U' F' R U2 R' U' F2 R2 U',ChanteloupOpen2023,1,A,0,5
2364157801020120,11,U R' F' R U' R' F R' U2 F U',SicilySummerArancinaOpen2024,1,B,1,1
2364157801020120,11,R' U F R' F' U' R U2 R' F R',SilesianCubingPawlowice2024,f,B,0,1
2364157801020120,11,U2 R U' R2 U' F2 R U' R U' R',TurnNSolveCaMaNaVa2024,c,B,0,3
2364157801020120,11,U2 R U' R2 U' F2 R U' R U' R',RutaCuberaOrihuelaOpen2025,1,C,0,1
2364157801020120,11,R F U2 F U' F U2 F' U' R2 U',MysoreCubeOpen2025,1,D,1,1
2173564812001200,11,R' U' F U' F R2 U' F R2 U' F',MantovaOpen2015,1,D,0,4
2173564812001200,11,U R' U' F R2 F U2 R2 U2 R' U',SlowNSteadySpring2016,f,B,1,2
2173564812001200,11,U' F R U' R' U2 F U2 R' F' U',NacionalesUruguayasUCHI2018,1,D,0,4
2173564812001200,11,U' R U' R2 F U' R' U' F R2 U,CubeJatra2019,1,B,0,5
2173564812001200,11,R2 U' R' U R U2 F' R2 F R U2,TrujilloHappyNewYear2020,1,D,0,1
2173564812001200,11,F R U2 R' U' F U' R2 U' F R,PuriminxC2023,1,A,0,3
2173564812001200,11,U R U' F' R2 U2 R' F R U' R,BerkeleyFall2023,1,A,0,4
2173564812001200,11,R F' R2 U' F' R U2 R' U2 R2 U',PlanetarioRioOpen2024,2,B,0,2
2173564812001200,11,R F' R' U R' F R' U' R2 F' R2,NorthernAdelaideCubing2024,1,A,0,1
2173564812001200,11,U' F' R2 F U' R U R' U2 R' U',SolvingSouthInvercargill2025,d,A,1,1
2173564812001200,11,U' F R U' R' U2 F U2 R' F' U',OlsztynOpen2025,f,B,0,5
2163475820102010,11,U2 F U' F2 R U2 R' F R U2 R',ErfurtOpen2014,1,B,0,1
2163475820102010,11,U' R' U' F' U2 R2 U R' U2 F R2,EdinburghSpring2015,2,A,0,4
2163475820102010,11,R' U' F' U2 R F' R2 F' R' U R,OsterhojNxNxN2019,f,A,1,2
2163475820102010,11,U' R' U' F U2 R' F R U2 R' U,Cube4funinGorlice2023,1,A,1,1
2163475820102010,11,R' U' F' U2 R F' R2 F' R' U R,RunawayBayMaySaturday2023,1,F,0,2
2163475820102010,11,R2 U' R' U R F' R' U2 R F' R',SiouxCitySunday2023,2,B,0,3
2163475820102010,11,F U2 R2 U' R2 F U2 F' R U' R',StevenageJanuary2024,2,A,0,3
2163475820102010,11,U' R' U' F2 R U' R F U' F' U2,BrazosCubingFall2024,2,A,0,5
2163475820102010,11,U R' U R U' R' F U2 R2 F U',DFWQualifier2025,1,B,0,3
2163475820102010,11,U' R' U' F' U2 R2 U R' U2 F R2,WezemaalOpen2026,f,B,0,1
2163475820102010,11,R' U2 R' F U R U' R' U2 R' F',SonginokhairkhanCup2026,1,A,0,1
2163475810201200,11,U R' U' R F2 R U R U2 R' U',FinnishChampionship2014,f,A,0,5
2163475810201200,11,U' F U' F U' R U' R' U' F' U,RubikLaVerapaz2015,1,A,0,3
2163475810201200,11,F' R U' R U' F' R' U' R' F U,ZhangzhouSpring2017,f,A,0,2
2163475810201200,11,R' F U F' U' F R2 U' R2 U R,HefeiOpen2017,1,F,1,2
2163475810201200,11,U' F U' F U' R U' R' U' F' U,MichiganCubingClubAlpha2019,1,B,0,2
2163475810201200,11,F' R U' R U' F' R' U' R' F U,HoChiMinhCityOpen2019,1,E,0,5
2163475810201200,11,U2 R U' F' U' R' U' R U' F U2,IbarraOpen2022,1,G,0,3
2163475810201200,11,U2 R' F U2 F U' F R F U' F',WestSideCubeClash2023,1,D,0,4
2163475810201200,11,U2 R' F U2 F U' F R F U' F',EtecCubatao2024,1,B,0,1
2163475810201200,11,U R' F' U2 R2 U' F' R' U R U',ZoryOpen2025,2,B,0,3
2163475810201200,11,U R' F' U2 R2 U' F' R' U R U',RahnEducationOpen2026,1,A,0,1
2154763812111210,11,R' U2 F U' F2 R2 F U2 R U' R',VelbertOpen2015,1,A,0,2
2154763812111210,11,U R' F' U2 R U' R U2 R' U F',VantaaOpen2019,1,A,0,4
2154763812111210,11,R U' R F' U' R' U R2 U' F R2,Murcia2019,1,B,0,5
2154763812111210,11,F R F' R2 U2 F U' F' R U' R',GeelongsaysSoLong2021,2,A,0,3
2154763812111210,11,U2 R U' R U2 R2 F U' R2 F' R',DarkhanWinter2022,1,D,0,5
2154763812111210,11,U2 R' U2 R' U2 F U R2 U2 R2 U',NebraskaChampionship2024,f,A,1,1
2154763812111210,11,U2 R' U2 R' U2 F U R2 U2 R2 U',CountlessCubesChicagoA2024,f,C,0,3
2154763812111210,11,U' R U2 R' F R U' R' U2 F R',USFAChallenge2025,1,A,0,1
2154763812111210,11,U2 R2 F U2 F U' R U2 R' U' R',LockedinCoshocton2025,1,C,1,2
2154763812111210,11,R' U' F R2 U2 R F' R2 U2 F' R,StevenageJanuary2026,1,C,1,2
2154763812111210,11,R' U' F' U2 F U' R2 U' R' F2 R2,DontGoSlowinWicklow2026,f,B,1,1
2135746822102020,11,U' R' F U F U' F R2 F U' R,ActivaClubRubik2017,2,B,0,3
