competition_id,Ao5,round_type_id,group_id,is_extra,scramble_num,scramble,cspobl_slicecount,cspobl_solution
LincolnshireWinter2023,5.67,d,A,1,1,"(4,3) / (-1,5) / (-2,-5) / (-1,-1) / (3,0) / (1,-3) / (0,-3) / (-3,-2) / (0,-2) / (2,0) / (-1,0) / (0,-2) /",7,"(-1,-2)/(2,-2)/(0,4)/(4,0)/(0,5)/(-3,0)/(-3,-5)/(2,0)"
LincolnshireWinter2023,5.67,d,A,1,2,"(4,3) / (-3,3) / (-4,-4) / (-3,0) / (4,0) / (-3,-3) / (-5,0) / (0,-4) / (2,0) / (-2,-2) / (0,-1) / (2,0) / (4,0)",6,"(-2,3)/(1,2)/(-4,0)/(-1,0)/(-3,1)/(0,3)/"
PiticOpen2023,5.67,c,B,0,1,"(-5,0) / (2,-1) / (-3,0) / (3,0) / (0,-3) / (-2,-2) / (-4,-3) / (-3,-3) / (0,-1) / (-2,-4) / (0,-2) / (-1,-4)",5,"(1,-2)/(2,-2)/(-3,-2)/(3,3)/(5,-3)/(3,-2)"
PiticOpen2023,5.67,c,B,0,2,"(4,0) / (3,-3) / (-4,-1) / (-2,-5) / (-3,0) / (6,-1) / (-3,0) / (0,-3) / (0,-3) / (5,0) / (0,-4) / (2,0) / (-1,0) /",6,"(0,-2)/(3,-2)/(0,4)/(-3,2)/(3,0)/(3,-2)/(2,0)"
PiticOpen2023,5.67,c,B,0,3,"(0,2) / (6,-3) / (1,-2) / (0,-3) / (2,-1) / (-3,-5) / (-3,-3) / (-2,-5) / (4,0) / (-4,-2) / (-2,0)",7,"(2,2)/(-2,2)/(4,2)/(2,-2)/(1,2)/(3,3)/(3,4)/(2,0)"
PiticOpen2023,5.67,c,B,0,4,"(0,5) / (3,6) / (0,3) / (-2,-2) / (-3,0) / (3,0) / (5,0) / (0,-3) / (0,-3) / (0,-2) / (-2,0) / (-4,0) / (0,-2)",5,"(4,2)/(4,-1)/(0,-3)/(-4,0)/(6,-3)/(3,-2)"
PiticOpen2023,5.67,c,B,0,5,"(0,2) / (-3,0) / (0,3) / (3,-3) / (-2,-2) / (0,-3) / (3,-4) / (0,-3) / (3,0) / (4,0) / (-4,0) / (4,-3)",6,"(2,-3)/(0,-2)/(2,3)/(3,0)/(1,0)/(5,-4)/(3,-2)"
PiticOpen2023,5.67,c,B,1,1,"(-5,0) / (-4,-4) / (-5,1) / (2,-1) / (4,-5) / (5,-3) / (-3,0) / (0,-3) / (0,-3) / (2,0) / (-4,0) / (-4,0)",7,"(-4,0)/(2,3)/(-5,0)/(2,0)/(3,-3)/(0,3)/(1,-3)/(2,0)"
PiticOpen2023,5.67,c,B,1,2,"(1,0) / (2,2) / (-3,-3) / (3,0) / (-5,-2) / (6,-1) / (-3,-3) / (-5,0) / (-2,0) / (-2,-2) / (-2,-4) / (6,0)",8,"(2,-1)/(-5,0)/(4,-1)/(0,-4)/(2,0)/(1,-4)/(3,3)/(-3,4)/(2,0)"
DontrienOpen2023,5.67,d,B,0,1,"(1,-3) / (-3,6) / (0,-3) / (2,-1) / (3,-3) / (-5,0) / (0,-3) / (0,-2) / (5,0) / (3,-2) / (-3,-2)",6,"(3,2)/(-3,2)/(4,0)/(-3,-1)/(0,-3)/(-3,-2)/(2,0)"
DontrienOpen2023,5.67,d,B,0,2,"(1,0) / (5,-4) / (0,-3) / (3,-3) / (-3,0) / (1,0) / (0,-3) / (0,-2) / (-1,0) / (1,-2) / (-3,-2) / (2,0) / (-3,-2)",7,"(1,4)/(0,2)/(3,2)/(3,-2)/(2,0)/(3,1)/(0,3)/"
DontrienOpen2023,5.67,d,B,0,3,"(1,-3) / (-1,-4) / (6,-3) / (-3,0) / (3,0) / (1,-3) / (6,-3) / (-5,-4) / (2,0) / (5,0) / (-2,-3)",6,"(2,-2)/(0,-2)/(1,2)/(0,3)/(2,3)/(-3,0)/(3,-2)"
DontrienOpen2023,5.67,d,B,0,4,"(-3,-4) / (4,1) / (2,-1) / (4,-2) / (0,-1) / (0,-3) / (-3,0) / (3,-2) / (-2,0) / (-5,-4) / (0,-2) / (2,0)",7,"(4,2)/(-4,-2)/(0,-5)/(3,-2)/(-2,-1)/(0,-3)/(5,3)/(3,-2)"
DontrienOpen2023,5.67,d,B,0,5,"(0,5) / (0,3) / (4,-2) / (-3,0) / (-4,-1) / (-3,0) / (1,0) / (-3,0) / (-3,-2) / (-2,-3) / (2,0) / (4,-1) / (6,0)",7,"(6,0)/(2,1)/(-2,3)/(0,2)/(-2,0)/(-3,0)/(-3,-2)/(2,0)"
DontrienOpen2023,5.67,d,B,1,1,"(0,-4) / (4,4) / (-1,2) / (0,-3) / (1,-2) / (3,0) / (5,0) / (6,0) / (-3,0) / (0,-3) / (3,0)",5,"(2,-3)/(0,-5)/(0,3)/(1,0)/(2,2)/(3,-2)"
DontrienOpen2023,5.67,d,B,1,2,"(1,0) / (0,3) / (5,5) / (4,-2) / (5,-4) / (0,-3) / (-2,0) / (-3,0) / (0,-3) / (3,0) / (2,0) / (4,0) / (4,0)",5,"(2,3)/(4,0)/(2,0)/(0,3)/(0,2)/(3,-2)"
JesuitinasTxantreaOpen2022,5.67,e,A,0,1,"(0,-4) / (3,0) / (3,-3) / (3,0) / (-3,0) / (1,-5) / (-3,-4) / (-3,-3) / (-3,-2) / (4,0)",5,"(-4,0)/(3,2)/(3,3)/(-3,-2)/(-4,-1)/(3,-2)"
JesuitinasTxantreaOpen2022,5.67,e,A,0,2,"(-5,0) / (-4,-4) / (-2,-5) / (-3,-3) / (2,0) / (0,-3) / (4,-1) / (0,-4) / (4,0) / (0,-2) / (2,0)",8,"(-2,0)/(4,2)/(-4,0)/(2,-2)/(-4,0)/(4,-1)/(-3,0)/(0,-5)/(2,0)"
JesuitinasTxantreaOpen2022,5.67,e,A,0,3,"(3,2) / (3,0) / (-2,1) / (3,0) / (5,-4) / (-3,0) / (4,0) / (-3,0) / (3,0) / (-4,0) / (6,0) /",4,"(-3,-2)/(0,-3)/(3,-3)/(0,4)/(2,0)"
JesuitinasTxantreaOpen2022,5.67,e,A,0,4,"(4,0) / (2,5) / (0,-3) / (0,-3) / (6,0) / (-2,-5) / (-3,-4) / (-3,-3) / (-1,0) / (-4,0) / (4,0) / (-2,-4) / (2,0)",6,"(2,2)/(0,-2)/(-4,0)/(-4,1)/(3,3)/(0,-1)/(3,-2)"
JesuitinasTxantreaOpen2022,5.67,e,A,0,5,"(4,0) / (-3,-3) / (5,2) / (3,-3) / (3,-5) / (3,0) / (1,0) / (4,0) / (5,0) / (4,-4) / (4,0) / (3,-2) /",7,"(3,3)/(3,-1)/(-4,0)/(2,1)/(-2,0)/(1,2)/(3,0)/(2,-2)"
JesuitinasTxantreaOpen2022,5.67,e,A,1,1,"(-2,0) / (-3,3) / (5,2) / (4,-5) / (6,0) / (-1,-3) / (-3,0) / (-3,0) / (-1,0) / (4,-4) / (0,-2) / (6,-2)",7,"(0,-4)/(2,0)/(3,-2)/(0,2)/(0,-2)/(-3,0)/(0,2)/(3,-2)"
JesuitinasTxantreaOpen2022,5.67,e,A,1,2,"(0,5) / (3,0) / (-5,4) / (2,-1) / (3,0) / (-2,-5) / (0,-1) / (-3,-3) / (3,-4) / (2,0) / (0,-2) / (-2,0) / (-4,0)",6,"(4,2)/(-4,-2)/(-4,-2)/(3,2)/(3,3)/(-1,6)/(3,-2)"
Cube4funKedzierzynKozle2022,5.67,f,A,0,1,"(-3,-4) / (1,-2) / (5,-4) / (0,-3) / (6,0) / (0,-5) / (-3,-3) / (0,-3) / (2,0) / (-4,0) / (1,-2) / (4,0) / (0,-1)",7,"(0,-3)/(2,3)/(0,-5)/(0,-2)/(-2,-1)/(1,0)/(3,0)/(2,-2)"
Cube4funKedzierzynKozle2022,5.67,f,A,0,2,"(0,5) / (4,-2) / (2,5) / (3,0) / (-3,0) / (1,-5) / (2,0) / (6,0) / (-3,0) / (-5,-4) / (0,-2) / (0,-2)",5,"(0,2)/(0,2)/(-1,-2)/(0,-3)/(6,-1)/(3,-2)"
Cube4funKedzierzynKozle2022,5.67,f,A,0,3,"(1,0) / (-1,2) / (-2,-5) / (0,-3) / (3,0) / (-1,-1) / (-5,0) / (-3,-3) / (-5,0) / (4,-2) / (6,0) / (-4,-4)",6,"(4,-2)/(-2,-2)/(-5,0)/(3,3)/(2,0)/(1,-2)/(2,0)"
Cube4funKedzierzynKozle2022,5.67,f,A,0,4,"(-5,0) / (5,2) / (-5,4) / (-1,-1) / (3,-3) / (-5,-3) / (0,-3) / (-1,-2) / (0,-2) / (-3,0) / (-3,0) / (4,0)",7,"(2,0)/(1,0)/(-4,0)/(0,2)/(1,2)/(3,3)/(0,-5)/(2,0)"
Cube4funKedzierzynKozle2022,5.67,f,A,0,5,"(0,2) / (6,0) / (-3,-3) / (0,-3) / (-5,-5) / (5,-4) / (-5,0) / (3,0) / (6,-5) / (5,0) / (0,-2) / (6,0)",5,"(6,0)/(0,2)/(-5,0)/(3,2)/(0,3)/(2,-2)"
Cube4funKedzierzynKozle2022,5.67,f,A,1,1,"(-2,0) / (-1,2) / (-2,-5) / (3,-3) / (-4,-1) / (-5,-3) / (3,0) / (-4,0) / (3,0) / (6,-2) / (-4,0) / (-2,0)",6,"(6,0)/(-4,2)/(2,-3)/(0,1)/(3,0)/(0,-1)/(3,-2)"
Cube4funKedzierzynKozle2022,5.67,f,A,1,2,"(4,0) / (-1,-1) / (-2,-5) / (3,0) / (-1,-1) / (0,-3) / (-2,0) / (3,0) / (0,-3) / (4,0) / (-4,0) / (-2,0) / (-5,0) / (-4,0)",7,"(4,0)/(5,0)/(2,-3)/(-5,0)/(2,0)/(0,3)/(4,6)/(2,0)"
MedanRevival2022,5.67,c,A,0,1,"(0,-4) / (-3,0) / (4,-2) / (3,0) / (2,-4) / (0,-2) / (3,0) / (1,-3) / (6,-3) / (0,-2) / (-4,-1) /",5,"(4,1)/(-4,-2)/(-2,-3)/(0,-3)/(-3,1)/(2,0)"
MedanRevival2022,5.67,c,A,0,2,"(4,0) / (0,-3) / (0,6) / (2,-1) / (-3,0) / (0,-2) / (-3,0) / (-2,0) / (0,-1) / (0,-5) / (5,-2) / (-5,0) / (0,-4) / (-2,-3)",8,"(2,3)/(-1,-2)/(2,0)/(-2,0)/(2,-3)/(0,3)/(1,-3)/(-1,-1)/(3,-2)"
MedanRevival2022,5.67,c,A,0,3,"(0,-1) / (4,-5) / (6,0) / (-3,0) / (-1,-4) / (0,-3) / (-2,0) / (3,0) / (3,0) / (-5,0) / (5,-2) / (0,-3) / (-3,-2) /",8,"(1,-1)/(2,0)/(3,0)/(2,3)/(1,-4)/(3,-3)/(3,0)/(1,0)/(2,0)"
MedanRevival2022,5.67,c,A,0,4,"(1,-3) / (3,0) / (-3,0) / (3,0) / (-1,-4) / (-2,-3) / (0,-3) / (5,-2) / (6,-2) / (3,-4) / (6,0)",6,"(6,0)/(3,-2)/(-4,0)/(-4,1)/(0,3)/(-5,0)/(2,0)"
MedanRevival2022,5.67,c,A,0,5,"(-5,0) / (3,0) / (5,5) / (-3,0) / (-5,-2) / (0,-3) / (0,-4) / (3,0) / (2,0) / (0,-5) / (-4,-1)",6,"(4,1)/(0,5)/(-2,0)/(-3,0)/(2,3)/(-5,4)/(2,0)"
MedanRevival2022,5.67,c,A,1,1,"(-5,0) / (0,-3) / (5,-4) / (0,-3) / (1,-3) / (-3,-3) / (-5,0) / (4,0) / (0,-4) / (2,0) / (-4,0)",7,"(2,-2)/(0,-2)/(0,2)/(-4,-2)/(2,-3)/(3,3)/(0,-4)/(3,-2)"
MedanRevival2022,5.67,c,A,1,2,"(-5,3) / (-4,-4) / (-3,0) / (1,-2) / (-3,-3) / (-3,-1) / (3,0) / (-4,0) / (3,-2) / (4,0)",5,"(-1,-4)/(1,1)/(-4,0)/(0,3)/(-2,3)/(2,0)"
WinnipegOpen2022,5.67,d,A,0,1,"(3,2) / (-3,0) / (3,0) / (-3,0) / (0,-3) / (-5,-2) / (0,-1) / (0,-3) / (5,-2) / (0,-2) / (2,0) / (6,0) / (6,-4) /",7,"(0,2)/(-2,2)/(2,2)/(-3,2)/(-2,-3)/(0,-3)/(2,0)/(3,-2)"
WinnipegOpen2022,5.67,d,A,0,2,"(3,5) / (-2,4) / (2,-4) / (-3,0) / (3,0) / (-3,-2) / (-3,0) / (-2,0) / (5,0) / (2,-3)",5,"(-2,0)/(-2,0)/(3,2)/(3,0)/(-4,3)/(3,-2)"
WinnipegOpen2022,5.67,d,A,0,3,"(-3,2) / (-3,0) / (-5,4) / (-4,-3) / (0,-3) / (4,-1) / (4,-4) / (2,-2) / (-2,-1) / (-3,0) / (0,-3) / (-1,0)",7,"(0,-2)/(-2,2)/(2,-2)/(1,-4)/(0,3)/(5,0)/(-5,-2)/(2,0)"
WinnipegOpen2022,5.67,d,A,0,4,"(0,5) / (3,0) / (0,6) / (-3,0) / (-2,-5) / (5,0) / (3,0) / (0,-4) / (-5,-2) / (-1,-2) / (4,0) / (0,-1)",7,"(-2,-3)/(-2,0)/(0,4)/(2,0)/(-1,4)/(-3,0)/(4,0)/(2,0)"
WinnipegOpen2022,5.67,d,A,0,5,"(0,2) / (4,-2) / (0,3) / (5,-1) / (3,0) / (3,0) / (-2,-3) / (0,-3) / (0,-2) / (2,0) / (-5,-2) / (2,0) / (-1,0)",6,"(-5,0)/(0,-2)/(-1,-2)/(0,-3)/(-5,0)/(0,3)/(2,0)"
WinnipegOpen2022,5.67,d,A,1,1,"(3,5) / (-3,0) / (0,3) / (0,-3) / (1,-5) / (-4,-1) / (1,0) / (-3,0) / (0,-2) / (-1,0) / (-4,-3) / (4,-4)",6,"(2,-2)/(-4,-2)/(0,-2)/(-3,0)/(0,-3)/(3,-1)/(3,-2)"
WinnipegOpen2022,5.67,d,A,1,2,"(3,2) / (0,-3) / (-2,-5) / (-1,-4) / (0,-3) / (-2,-3) / (-3,-3) / (0,-4) / (0,-5) / (-3,0) / (6,0) /",5,"(-2,0)/(-4,-2)/(1,-2)/(3,3)/(2,-3)/(3,-2)"
PesaroOpen2022,5.67,d,A,0,1,"(0,5) / (-3,0) / (-5,4) / (0,-3) / (0,-3) / (3,-1) / (-3,0) / (0,-3) / (-3,-3) / (6,-4) / (1,-4) / (4,-1)",7,"(4,0)/(-2,3)/(-2,3)/(1,3)/(-3,-1)/(-3,0)/(6,1)/(2,0)"
PesaroOpen2022,5.67,d,A,0,2,"(0,-1) / (4,4) / (-4,5) / (-5,-5) / (-3,0) / (-4,0) / (0,-3) / (6,-1) / (-2,-5) / (5,0) / (2,0) / (0,-1) / (-2,0)",8,"(2,-3)/(0,-2)/(0,-5)/(-2,0)/(-2,-3)/(0,-1)/(-3,0)/(0,-5)/(2,0)"
PesaroOpen2022,5.67,d,A,0,3,"(1,3) / (0,-3) / (-4,5) / (1,-2) / (0,-3) / (-3,0) / (2,0) / (-3,-3) / (0,-5) / (4,0) / (-2,-4) / (6,0) / (-4,0)",6,"(2,2)/(0,2)/(0,2)/(-2,2)/(3,-2)/(-3,-3)/"
PesaroOpen2022,5.67,d,A,0,4,"(0,2) / (6,3) / (-2,4) / (0,-3) / (5,-4) / (0,-3) / (-5,0) / (6,0) / (3,0) / (-1,0) / (0,-5) / (-4,0) / (0,-4)",5,"(-2,-2)/(2,-2)/(-3,-2)/(0,-3)/(-5,-3)/(2,0)"
PesaroOpen2022,5.67,d,A,0,5,"(4,0) / (0,-3) / (5,2) / (4,-5) / (-1,-1) / (0,-3) / (1,0) / (0,-3) / (-1,0) / (3,0) / (-5,-2)",5,"(0,-4)/(3,0)/(-3,-2)/(0,-3)/(-1,-4)/(3,-2)"
PesaroOpen2022,5.67,d,A,1,1,"(-5,3) / (0,-3) / (0,3) / (2,-1) / (-5,-2) / (0,-3) / (2,0) / (-3,-3) / (-4,-5) / (0,-2) / (-4,0) / (4,0) /",6,"(0,2)/(1,-4)/(3,3)/(-1,3)/(3,0)/(-5,-5)/(2,0)"
PesaroOpen2022,5.67,d,A,1,2,"(-2,0) / (-3,0) / (0,6) / (-4,-1) / (-5,-2) / (0,-3) / (3,-4) / (0,-3) / (-3,0) / (0,-2) / (0,-2) / (-1,0) / (0,-4) / (-2,0)",7,"(2,-2)/(4,0)/(2,3)/(-2,3)/(-2,-1)/(-3,0)/(5,6)/(3,-2)"
SummerKubeVilaVelha2020,5.67,c,B,0,1,"(0,-1) / (1,4) / (-3,0) / (5,-1) / (-3,-2) / (0,-3) / (0,-1) / (-3,-4) / (6,-2) /",5,"(-4,0)/(1,0)/(2,3)/(0,3)/(1,0)/(2,0)"
SummerKubeVilaVelha2020,5.67,c,B,0,2,"(-2,0) / (0,3) / (5,-4) / (6,-3) / (-5,-5) / (0,-3) / (0,-4) / (0,-3) / (-1,0) / (0,-2) / (0,-2) / (-5,-4) / (4,0)",7,"(2,0)/(0,-4)/(-2,3)/(0,-4)/(1,0)/(3,-1)/(0,-3)/(2,-2)"
SummerKubeVilaVelha2020,5.67,c,B,0,3,"(1,0) / (0,-3) / (0,3) / (2,-1) / (6,0) / (-2,-2) / (-1,-3) / (3,0) / (-5,0) / (-4,0) / (2,-3) / (-2,0) /",8,"(2,-1)/(0,-2)/(-2,-3)/(1,0)/(-1,-1)/(-2,0)/(-3,0)/(-4,-3)/(3,-2)"
SummerKubeVilaVelha2020,5.67,c,B,0,4,"(-5,0) / (2,5) / (-5,4) / (2,-4) / (0,-3) / (3,-5) / (0,-3) / (-2,0) / (2,-1) / (-5,0) / (4,0) / (0,-4) / (-4,0)",7,"(4,0)/(2,0)/(4,-2)/(2,0)/(-4,1)/(0,3)/(-5,3)/(2,0)"
SummerKubeVilaVelha2020,5.67,c,B,0,5,"(4,3) / (2,-4) / (4,-5) / (2,-1) / (4,-5) / (0,-4) / (3,0) / (-4,0) / (-3,-2) / (-2,0) / (-2,-1)",6,"(0,3)/(-4,0)/(0,4)/(0,2)/(1,-4)/(3,0)/(2,-2)"
SummerKubeVilaVelha2020,5.67,c,B,1,1,"(3,5) / (3,0) / (-5,4) / (6,-3) / (5,-4) / (3,-5) / (3,0) / (1,0) / (-4,-3) / (0,-4) / (0,-4)",6,"(1,-2)/(0,-1)/(3,1)/(3,0)/(-5,0)/(-1,-4)/(3,-2)"
SummerKubeVilaVelha2020,5.67,c,B,1,2,"(0,5) / (3,0) / (-2,1) / (5,-1) / (0,-3) / (3,0) / (-3,-2) / (0,-3) / (0,-1) / (-5,0) / (-3,0) / (3,-4)",5,"(0,4)/(3,-2)/(0,-3)/(3,-1)/(-3,0)/(2,-2)"
XlingenOpen2019,5.67,d,A,0,1,"(-2,3) / (-3,0) / (0,-3) / (-1,-1) / (-3,0) / (4,-3) / (-3,0) / (-3,-2) / (2,0) / (-4,0) / (0,-4) / (1,0) / (2,0) /",7,"(3,-2)/(3,-2)/(0,-5)/(-3,-1)/(3,-3)/(-3,0)/(3,-5)/(2,0)"
XlingenOpen2019,5.67,d,A,0,2,"(0,2) / (0,-3) / (4,1) / (2,-4) / (3,0) / (0,-3) / (-5,-3) / (-3,-3) / (-1,0) / (4,-4) / (-2,0) / (2,0) /",7,"(2,2)/(4,0)/(-4,-2)/(0,-2)/(2,1)/(3,3)/(-5,0)/(2,0)"
XlingenOpen2019,5.67,d,A,0,3,"(0,-1) / (4,-2) / (3,0) / (3,0) / (-4,-4) / (1,-5) / (-4,0) / (-3,0) / (4,0) / (3,0) / (4,-4) / (6,-5) / (3,0)",8,"(3,-2)/(-4,0)/(0,-1)/(-2,3)/(1,3)/(0,3)/(-3,0)/(0,2)/(3,-2)"
XlingenOpen2019,5.67,d,A,0,4,"(-3,-1) / (-2,-2) / (3,0) / (0,-3) / (5,-1) / (3,0) / (-2,0) / (0,-3) / (-1,0) / (-2,-2)",5,"(-3,0)/(0,-1)/(0,-3)/(3,-2)/(2,5)/(3,-2)"
XlingenOpen2019,5.67,d,A,0,5,"(0,-1) / (4,-2) / (3,0) / (-3,-3) / (-1,-1) / (4,-3) / (0,-3) / (-1,0) / (3,-4) / (-2,0) / (-5,0) / (-3,0) /",6,"(1,-4)/(-2,0)/(-2,1)/(-5,0)/(2,0)/(-3,6)/(2,-2)"
XlingenOpen2019,5.67,d,A,1,1,"(0,-4) / (1,4) / (-3,0) / (-3,0) / (-1,-4) / (1,-2) / (0,-4) / (3,0) / (-3,-3) / (3,0) / (6,0)",5,"(3,3)/(2,-3)/(0,3)/(3,-3)/(-2,-5)/(2,0)"
XlingenOpen2019,5.67,d,A,1,2,"(1,0) / (5,-4) / (4,4) / (-3,0) / (2,-4) / (-2,-3) / (-3,-3) / (5,0) / (-4,0) / (-2,-4) / (4,0) / (0,-2)",6,"(4,0)/(-2,0)/(2,-2)/(3,0)/(3,3)/(5,6)/(3,-2)"
WarmUpSydney2019,5.67,d,D,0,1,"(0,-1) / (3,0) / (-5,1) / (3,0) / (0,-3) / (-4,-4) / (3,-2) / (3,0) / (3,0) / (-2,0) / (4,-4) / (3,-4) / (2,0)",7,"(0,-2)/(0,2)/(-1,-4)/(2,-3)/(3,2)/(-3,-2)/(0,-3)/"
WarmUpSydney2019,5.67,d,D,0,2,"(-2,0) / (2,5) / (3,3) / (-5,-2) / (0,-3) / (-3,0) / (2,0) / (0,-3) / (4,0) / (-4,-1) / (-5,0) / (6,0)",6,"(3,0)/(5,0)/(0,-2)/(-3,0)/(0,-3)/(1,0)/(2,0)"
WarmUpSydney2019,5.67,d,D,0,3,"(-5,-3) / (-1,-4) / (1,-5) / (0,-3) / (5,-4) / (1,0) / (3,0) / (-4,0) / (-3,0) / (-4,0) / (4,0)",6,"(2,-2)/(3,2)/(0,1)/(-3,-1)/(-3,0)/(5,-3)/(3,-2)"
WarmUpSydney2019,5.67,d,D,0,4,"(-5,0) / (-1,-1) / (-3,0) / (6,0) / (-5,-2) / (-4,-1) / (-5,0) / (-3,-3) / (-3,0) / (-2,0) / (-2,-4) / (-4,0) /",7,"(2,-2)/(4,0)/(0,-2)/(1,0)/(3,3)/(2,-3)/(-5,4)/(2,0)"
WarmUpSydney2019,5.67,d,D,0,5,"(4,-3) / (3,0) / (-3,0) / (3,-3) / (2,-1) / (3,0) / (-5,0) / (-3,-3) / (-3,0) / (-4,-2) / (0,-4) / (6,-2)",5,"(2,2)/(2,-2)/(-4,-2)/(2,1)/(3,3)/"
WarmUpSydney2019,5.67,d,D,1,1,"(0,2) / (-2,1) / (3,-3) / (5,-4) / (3,-3) / (6,-2) / (0,-3) / (4,-3) / (0,-4) / (0,-3) / (-1,-4) / (1,0)",8,"(4,0)/(-5,0)/(0,-2)/(-3,1)/(1,3)/(-3,2)/(3,0)/(3,-2)/(2,0)"
WarmUpSydney2019,5.67,d,D,1,2,"(0,2) / (0,-3) / (1,1) / (-3,0) / (-3,0) / (-1,-4) / (6,-2) / (-3,0) / (4,0) / (3,0) / (0,-3) / (0,-1)",5,"(3,3)/(3,0)/(2,0)/(4,-2)/(-4,-1)/(3,-2)"
