competition_id,Ao5,round_type_id,group_id,is_extra,scramble_num,scramble,cspobl_slicecount,cspobl_solution
ManchesterOpen2019,5.67,c,B,0,1,"(-5,6) / (-4,5) / (-3,0) / (3,0) / (-3,0) / (-5,-2) / (-1,0) / (-3,-3) / (2,-1) / (0,-2) / (-4,-2) / (0,-2)",5,"(4,2)/(2,0)/(3,2)/(3,3)/(2,6)/(3,-2)"
ManchesterOpen2019,5.67,c,B,0,2,"(4,0) / (0,3) / (5,2) / (-5,-2) / (-3,-3) / (0,-1) / (0,-3) / (-3,0) / (3,0) / (2,0)",5,"(1,-3)/(3,0)/(3,0)/(1,0)/(3,6)/(2,0)"
ManchesterOpen2019,5.67,c,B,0,3,"(-2,0) / (-1,2) / (-3,0) / (0,-3) / (1,-5) / (0,-3) / (2,0) / (0,-3) / (0,-1) / (-3,-4) / (4,0) / (0,-4) / (6,0) / (0,-2)",8,"(3,2)/(-2,0)/(5,0)/(2,-2)/(2,0)/(2,0)/(-3,0)/(-3,0)/"
ManchesterOpen2019,5.67,c,B,0,4,"(0,-4) / (-3,6) / (0,-3) / (-5,-5) / (3,0) / (3,-4) / (-3,0) / (0,-2) / (6,-1) / (4,0) / (5,-2) / (-2,-3)",8,"(2,-1)/(-5,0)/(0,-5)/(0,2)/(-2,3)/(0,-5)/(-4,0)/(0,3)/"
ManchesterOpen2019,5.67,c,B,0,5,"(3,5) / (-3,6) / (4,-5) / (5,-4) / (4,-5) / (0,-1) / (0,-3) / (-1,0) / (6,0) / (-2,-2) / (-1,0)",5,"(-3,2)/(1,4)/(-4,0)/(3,0)/(-3,2)/(3,-2)"
ManchesterOpen2019,5.67,c,B,1,1,"(1,3) / (-4,-1) / (3,0) / (0,-3) / (3,-5) / (-3,0) / (4,-3) / (2,-1) / (1,0) / (6,-2) / (2,0) / (0,-1)",7,"(0,1)/(2,0)/(2,2)/(-2,-3)/(1,0)/(3,0)/(-1,3)/(3,-2)"
ManchesterOpen2019,5.67,c,B,1,2,"(3,5) / (6,3) / (1,-5) / (0,-3) / (-4,-1) / (-3,-5) / (0,-3) / (6,0) / (-3,0) / (0,-1) / (0,-5) / (5,-4) /",7,"(4,-2)/(5,0)/(-2,0)/(0,-2)/(-1,-2)/(0,-3)/(4,6)/(2,0)"
CMITessellateCubeOpen2019,5.67,c,A,0,1,"(3,-4) / (-5,4) / (-4,-1) / (0,-3) / (0,-3) / (-3,-5) / (3,0) / (0,-3) / (5,-5) / (4,0) / (4,-1) / (-2,0)",7,"(2,0)/(-4,1)/(-4,0)/(1,-4)/(0,3)/(-4,0)/(-3,0)/(3,-2)"
CMITessellateCubeOpen2019,5.67,c,A,0,2,"(1,0) / (6,3) / (0,3) / (0,-3) / (-4,-1) / (6,-3) / (4,0) / (-3,0) / (0,-2) / (5,-1) / (3,0) / (2,0) / (-5,0) /",6,"(2,0)/(-3,-2)/(2,0)/(0,5)/(1,-3)/(3,0)/(2,-2)"
CMITessellateCubeOpen2019,5.67,c,A,0,3,"(-5,-3) / (-4,-4) / (0,-3) / (3,0) / (4,-2) / (0,-3) / (2,0) / (3,-3) / (3,0) / (-3,-3) / (0,-3)",4,"(3,3)/(-3,1)/(-4,-1)/(4,1)/(2,0)"
CMITessellateCubeOpen2019,5.67,c,A,0,4,"(0,-1) / (0,-3) / (-2,4) / (0,-3) / (-3,0) / (-3,0) / (3,0) / (-1,0) / (-3,-3) / (2,-1) / (-2,0) / (2,0) / (2,0) / (0,-4)",8,"(2,-2)/(2,-2)/(-2,-2)/(2,1)/(-4,-2)/(1,-4)/(0,3)/(-4,0)/(3,-2)"
CMITessellateCubeOpen2019,5.67,c,A,0,5,"(0,5) / (-5,4) / (-3,6) / (3,0) / (-4,-1) / (0,-3) / (0,-5) / (0,-3) / (3,-1) / (6,0) / (0,-5)",5,"(0,-1)/(-2,-3)/(-3,0)/(3,0)/(-1,3)/(3,-2)"
CMITessellateCubeOpen2019,5.67,c,A,1,1,"(-3,5) / (-2,1) / (0,-3) / (3,0) / (-4,-4) / (0,-3) / (-5,0) / (3,0) / (-4,0) / (-3,0) / (-4,0) / (4,-2)",6,"(-4,2)/(-4,-2)/(0,-1)/(-3,0)/(2,0)/(-2,-5)/(2,0)"
CMITessellateCubeOpen2019,5.67,c,A,1,2,"(-5,0) / (3,-3) / (0,3) / (-1,-1) / (3,0) / (0,-3) / (-5,0) / (3,0) / (-4,-5) / (6,0) / (0,-2) / (-1,0) / (-5,-4) /",7,"(-1,-4)/(2,1)/(-2,0)/(0,-2)/(1,-4)/(3,3)/(5,0)/(3,-2)"
BayAreaSpeedcubin132019,5.67,c,A,0,1,"(4,0) / (3,0) / (6,-3) / (5,-4) / (-3,0) / (3,0) / (6,-2) / (-3,-3) / (4,-1) / (0,-2) / (-2,-5) / (2,-5)",8,"(4,-1)/(1,-2)/(0,-2)/(4,-2)/(1,-3)/(-3,0)/(3,3)/(-2,0)/(2,0)"
BayAreaSpeedcubin132019,5.67,c,A,0,2,"(0,-1) / (-2,1) / (6,3) / (2,-1) / (1,-5) / (-3,-4) / (-3,0) / (5,0) / (4,-2) / (4,0) / (6,-4)",6,"(-1,4)/(0,3)/(0,-2)/(1,2)/(0,3)/(-4,0)/(3,-2)"
BayAreaSpeedcubin132019,5.67,c,A,0,3,"(0,-1) / (-3,6) / (4,1) / (3,-3) / (2,-1) / (-3,-2) / (3,0) / (6,-4) / (-3,0) / (3,0) / (-3,-4)",5,"(1,2)/(2,3)/(3,0)/(3,-3)/(3,-5)/(2,0)"
BayAreaSpeedcubin132019,5.67,c,A,0,4,"(0,5) / (-5,4) / (-3,0) / (3,0) / (2,-1) / (-2,-2) / (-1,0) / (0,-3) / (0,-3) / (6,-2) / (-4,0) / (0,-2) / (-3,-2)",6,"(-1,2)/(-3,-2)/(3,-2)/(3,-3)/(0,-3)/(0,-2)/(2,0)"
BayAreaSpeedcubin132019,5.67,c,A,0,5,"(0,5) / (0,3) / (3,3) / (0,-3) / (3,-2) / (3,0) / (0,-4) / (-5,0) / (0,-4) / (-4,-3) / (0,-5) / (6,0) / (-2,0) / (0,-3)",6,"(2,-3)/(2,2)/(-2,1)/(0,-4)/(1,-4)/(-3,6)/"
BayAreaSpeedcubin132019,5.67,c,A,1,1,"(-5,3) / (-4,5) / (1,-5) / (-4,-1) / (-3,0) / (-3,-5) / (3,0) / (-3,0) / (6,-3) / (6,-5) /",5,"(5,0)/(-3,0)/(4,0)/(2,-1)/(6,3)/(3,-2)"
BayAreaSpeedcubin132019,5.67,c,A,1,2,"(-2,-3) / (3,0) / (-4,-1) / (0,-3) / (-5,-2) / (5,0) / (0,-3) / (-3,0) / (0,-5) / (4,-1) / (-2,-1) /",8,"(2,2)/(4,-2)/(-3,-2)/(-2,0)/(2,-2)/(-3,-2)/(0,-3)/(-3,-1)/(3,-2)"
SUAO2018,5.67,d,B,0,1,"(0,-1) / (-5,4) / (-1,5) / (-3,0) / (1,-2) / (0,-1) / (-3,-3) / (-5,0) / (2,-2) / (0,-5) / (3,0) / (4,0) /",7,"/(0,-5)/(-4,-1)/(-3,2)/(-1,3)/(1,3)/(3,0)/(2,-2)"
SUAO2018,5.67,d,B,0,2,"(-5,0) / (-1,2) / (1,-5) / (-3,0) / (-1,-1) / (6,0) / (0,-2) / (0,-3) / (0,-1) / (-5,0) / (-4,-4) / (0,-5) / (2,-4)",8,"(2,-2)/(-1,0)/(1,-2)/(-4,2)/(4,0)/(0,-1)/(0,-3)/(2,3)/(3,-2)"
SUAO2018,5.67,d,B,0,3,"(1,0) / (-1,-1) / (0,-3) / (6,-3) / (-3,0) / (4,-5) / (0,-4) / (-3,-3) / (0,-2) / (6,-1) / (2,-5) / (6,-2)",5,"(-2,-2)/(-2,2)/(-3,2)/(3,3)/(6,1)/(2,0)"
SUAO2018,5.67,d,B,0,4,"(-2,0) / (3,0) / (-4,-1) / (3,0) / (4,-5) / (-3,0) / (2,-3) / (-3,-3) / (-3,0) / (0,-5) / (5,-1)",6,"(6,0)/(1,-3)/(3,3)/(3,1)/(-4,-1)/(0,-3)/(3,-2)"
SUAO2018,5.67,d,B,0,5,"(-3,-4) / (-2,1) / (5,-1) / (0,-3) / (-2,-2) / (-1,0) / (6,0) / (-3,0) / (-5,-4) / (0,-2) / (2,0) / (-5,0) / (-4,0)",8,"(4,2)/(0,-2)/(0,-2)/(-4,-2)/(1,4)/(-4,0)/(3,0)/(3,-1)/(3,-2)"
SUAO2018,5.67,d,B,1,1,"(-5,3) / (-4,2) / (1,-2) / (3,0) / (0,-3) / (3,0) / (0,-4) / (0,-3) / (-1,0) / (0,-2) / (-2,-2)",5,"(-4,0)/(-4,0)/(-2,2)/(3,2)/(6,-3)/"
SUAO2018,5.67,d,B,1,2,"(1,0) / (3,-3) / (2,-1) / (-3,0) / (3,0) / (-5,-5) / (5,0) / (3,0) / (1,0) / (-2,0) / (-4,-1) / (6,0)",6,"(1,4)/(-1,2)/(1,4)/(-2,-1)/(-3,-2)/(-3,0)/"
BaiaMareNorthOpen2018,5.67,d,B,0,1,"(-5,0) / (3,3) / (-4,5) / (-3,0) / (-5,-2) / (-3,0) / (0,-1) / (-3,0) / (-1,0) / (0,-3) / (1,0) /",5,"(3,0)/(2,-3)/(0,-3)/(1,4)/(5,2)/(3,-2)"
BaiaMareNorthOpen2018,5.67,d,B,0,2,"(-2,0) / (0,6) / (-1,5) / (-5,-2) / (0,-3) / (0,-4) / (-3,0) / (0,-2) / (0,-4) / (3,-2) / (0,-5) / (6,-4) / (4,0)",7,"(-4,-2)/(5,0)/(1,-4)/(2,0)/(0,-3)/(-3,0)/(0,-2)/(2,0)"
BaiaMareNorthOpen2018,5.67,d,B,0,3,"(0,-1) / (3,6) / (-2,-5) / (5,-1) / (3,0) / (-3,0) / (1,0) / (6,0) / (3,-3) / (-1,0) / (0,-4) / (-2,0) / (-3,-4)",7,"(1,-2)/(0,4)/(-1,-4)/(4,2)/(1,-4)/(3,0)/(-3,-2)/(2,0)"
BaiaMareNorthOpen2018,5.67,d,B,0,4,"(0,-4) / (-2,-5) / (2,5) / (-5,-2) / (-1,-4) / (-5,-3) / (-3,-3) / (1,0) / (-2,0) / (4,-2) / (-4,-5)",7,"(-4,-1)/(-2,0)/(4,2)/(-4,0)/(-3,2)/(3,3)/(0,4)/(2,0)"
BaiaMareNorthOpen2018,5.67,d,B,0,5,"(0,-1) / (3,0) / (3,0) / (4,-2) / (0,-3) / (-3,0) / (3,0) / (-4,0) / (-3,0) / (6,-1) / (0,-2) / (0,-4) / (3,0)",6,"(1,0)/(2,2)/(-3,2)/(-2,-3)/(0,-3)/(0,1)/(2,0)"
BaiaMareNorthOpen2018,5.67,d,B,1,1,"(0,5) / (-2,-5) / (-3,0) / (0,-3) / (-4,-4) / (-2,-5) / (5,0) / (-3,-3) / (4,0) / (0,-1) / (6,-5) /",5,"(-3,-1)/(3,3)/(0,-4)/(1,-2)/(-3,0)/(2,0)"
BaiaMareNorthOpen2018,5.67,d,B,1,2,"(-2,0) / (3,3) / (2,5) / (3,0) / (0,-3) / (1,-5) / (5,0) / (-3,-3) / (-3,-5) / (6,0) / (0,-1) / (-2,0) /",6,"(0,3)/(0,-3)/(-4,0)/(-2,-1)/(-3,0)/(5,6)/(3,-2)"
CrystalOpen2018,5.67,c,B,0,1,"(0,-1) / (-2,-5) / (2,-1) / (-2,-2) / (-3,0) / (2,0) / (-3,0) / (3,-3) / (-2,-1) / (6,-2) / (0,-3) / (0,-2) /",7,"(-5,-1)/(1,3)/(-2,3)/(0,-1)/(2,0)/(-4,1)/(6,-3)/(2,-2)"
CrystalOpen2018,5.67,c,B,0,2,"(-5,-3) / (-1,-1) / (-3,0) / (1,-2) / (-4,-1) / (1,0) / (0,-3) / (5,-2) / (-4,0) / (3,0) / (6,0) / (0,-2) / (-4,0)",7,"(0,-2)/(3,0)/(-1,-4)/(-2,0)/(-3,2)/(2,1)/(0,3)/"
CrystalOpen2018,5.67,c,B,0,3,"(1,0) / (0,3) / (0,-3) / (-4,-1) / (6,-3) / (0,-3) / (6,-5) / (6,-3) / (2,0) / (1,-5) / (-1,-3) /",6,"(0,-3)/(1,0)/(-1,-4)/(0,-3)/(4,1)/(-4,-1)/(3,-2)"
CrystalOpen2018,5.67,c,B,0,4,"(0,2) / (0,3) / (3,0) / (0,-3) / (-2,-5) / (3,-3) / (-1,-3) / (-3,0) / (-3,0) / (-1,0) / (0,-4) / (0,-2) / (-4,0) / (-5,0)",6,"(4,-2)/(-2,-2)/(-4,0)/(1,-2)/(3,3)/(5,0)/(3,-2)"
CrystalOpen2018,5.67,c,B,0,5,"(-5,-3) / (-4,-1) / (-3,0) / (3,0) / (-2,0) / (-3,0) / (-1,0) / (0,-2) / (0,-3) / (-4,0) / (3,0) / (-4,-3) / (-1,0)",7,"(1,-3)/(-2,0)/(0,1)/(-4,0)/(0,-1)/(-3,0)/(5,3)/(3,-2)"
CrystalOpen2018,5.67,c,B,1,1,"(-5,0) / (-4,-4) / (-3,0) / (-2,-2) / (0,-3) / (0,-3) / (-3,-1) / (3,0) / (-3,0) / (3,0) / (-3,0) / (-1,0) /",5,"(1,1)/(5,-1)/(1,4)/(-4,-1)/(-3,6)/(3,-2)"
CrystalOpen2018,5.67,c,B,1,2,"(0,-1) / (1,4) / (-4,5) / (-2,-5) / (5,-1) / (-5,0) / (3,0) / (2,0) / (0,-3) / (4,0) / (6,0)",5,"(-1,3)/(1,1)/(3,-1)/(0,-3)/(-3,-2)/(2,0)"
PhoenixCubeChampionship2018,5.67,f,B,0,1,"(1,-3) / (0,-3) / (-4,-4) / (-2,-5) / (2,-4) / (-3,-5) / (0,-3) / (3,0) / (-3,0)",6,"(2,3)/(1,-3)/(-3,0)/(0,3)/(1,0)/(3,3)/(2,0)"
PhoenixCubeChampionship2018,5.67,f,B,0,2,"(-5,3) / (-3,3) / (2,-1) / (3,-3) / (3,0) / (1,0) / (-3,0) / (5,0) / (4,0) / (-4,-3) / (0,-4) / (-4,0) / (0,-2)",6,"/(-2,-3)/(-4,-2)/(1,-4)/(3,3)/(-4,6)/(3,-2)"
PhoenixCubeChampionship2018,5.67,f,B,0,3,"(0,-1) / (4,-2) / (0,3) / (3,0) / (-3,0) / (-1,-4) / (-2,-3) / (-3,0) / (5,0) / (-3,0)",5,"(0,4)/(0,-3)/(1,-3)/(3,-3)/(5,-4)/(3,-2)"
PhoenixCubeChampionship2018,5.67,f,B,0,4,"(-5,0) / (-3,0) / (-4,5) / (-2,-5) / (-3,0) / (5,-4) / (0,-5) / (3,0) / (-3,-3) /",5,"(6,0)/(0,-5)/(2,-3)/(0,3)/(-3,2)/(3,-2)"
PhoenixCubeChampionship2018,5.67,f,B,0,5,"(0,2) / (-2,4) / (-4,5) / (-3,0) / (-5,-5) / (3,0) / (-1,0) / (-3,0) / (-2,-1) / (2,0) / (3,0) / (-4,0)",7,"(-2,3)/(-2,-1)/(4,-2)/(-2,2)/(-4,1)/(3,3)/(1,3)/(2,0)"
PhoenixCubeChampionship2018,5.67,f,B,1,1,"(-2,0) / (-1,5) / (-5,-2) / (5,-4) / (6,-3) / (-2,0) / (3,0) / (6,-5) / (3,-2) / (5,0) / (0,-2) / (5,0)",7,"(1,-4)/(0,-5)/(0,2)/(2,3)/(0,3)/(-3,-1)/(-3,6)/(3,-2)"
PhoenixCubeChampionship2018,5.67,f,B,1,2,"(1,0) / (-1,5) / (4,-2) / (3,0) / (-3,-3) / (0,-1) / (-3,0) / (-1,-3) / (1,-3) / (-5,-2) / (2,-1) /",7,"(3,-2)/(0,3)/(0,-4)/(4,0)/(0,2)/(0,3)/(2,-3)/(3,-2)"
No3x3x3Waterloo2018,5.67,1,A,0,1,"(0,2) / (-3,3) / (0,3) / (-3,0) / (-5,-5) / (-4,-1) / (4,0) / (-3,0) / (-1,0) / (4,-2) / (2,0)",5,"(0,-3)/(0,1)/(-3,2)/(0,3)/(-4,3)/(3,-2)"
No3x3x3Waterloo2018,5.67,1,A,0,2,"(-3,-1) / (-3,0) / (0,3) / (-2,-2) / (3,0) / (2,0) / (0,-3) / (4,0) / (-1,0) / (5,-5) / (-2,0) / (2,0) / (-2,0) / (5,0)",7,"(-3,2)/(4,-2)/(2,-3)/(-1,0)/(-3,0)/(0,2)/(1,4)/(2,0)"
No3x3x3Waterloo2018,5.67,1,A,0,3,"(0,2) / (-5,1) / (-4,2) / (0,-3) / (-2,-2) / (6,-1) / (-3,0) / (-1,-2) / (2,0) / (4,-1) / (5,-2)",6,"(6,0)/(4,0)/(-2,2)/(-2,-3)/(-3,0)/(-3,4)/(2,0)"
No3x3x3Waterloo2018,5.67,1,A,0,4,"(-3,2) / (0,3) / (0,3) / (4,-2) / (5,-4) / (-3,-2) / (0,-3) / (4,0) / (-1,0) / (-1,-5) / (-2,0) / (4,0) /",7,"(0,-1)/(5,0)/(-4,-2)/(2,3)/(3,0)/(-5,0)/(2,-1)/(3,-2)"
No3x3x3Waterloo2018,5.67,1,A,0,5,"(-5,0) / (3,3) / (0,3) / (5,-4) / (3,0) / (4,-5) / (5,0) / (6,-3) / (0,-3) / (-3,0) / (6,0)",5,"(-3,0)/(2,-3)/(4,-2)/(-1,2)/(4,1)/(2,0)"
No3x3x3Waterloo2018,5.67,1,A,1,1,"(0,-1) / (4,4) / (5,-1) / (-2,-5) / (0,-3) / (-3,0) / (-4,0) / (3,0) / (3,0) / (-4,0) / (-5,-4) / (-3,0) /",6,"(-5,0)/(0,-4)/(2,-3)/(3,3)/(1,3)/(2,-1)/(3,-2)"
No3x3x3Waterloo2018,5.67,1,A,1,2,"(-2,0) / (2,-4) / (3,0) / (1,-2) / (-3,-3) / (6,0) / (-1,0) / (-3,-3) / (-4,-5) / (-2,0) / (0,-4) / (3,0) / (6,0)",8,"(1,0)/(3,0)/(0,4)/(0,2)/(-3,2)/(5,0)/(3,1)/(-3,-3)/(2,-2)"
JohorCubeOpen2018,5.67,c,A,0,1,"(0,-4) / (-2,4) / (0,3) / (-1,-1) / (0,-3) / (3,-3) / (-5,0) / (-3,-3) / (-1,-4) / (2,0) / (0,-2) / (-4,0) /",6,"(4,2)/(-2,0)/(-4,-2)/(2,-3)/(3,3)/(-2,3)/(2,0)"
JohorCubeOpen2018,5.67,c,A,0,2,"(-2,0) / (0,-3) / (-3,-3) / (-3,0) / (-1,-4) / (-2,0) / (3,0) / (2,-5) / (0,-2)",5,"(0,2)/(4,-1)/(0,-3)/(2,0)/(1,4)/(2,0)"
JohorCubeOpen2018,5.67,c,A,0,3,"(1,3) / (3,0) / (3,0) / (-1,-4) / (-2,-5) / (-1,0) / (0,-3) / (0,-1) / (3,-4) / (-2,0) / (-3,-4) / (0,-4)",6,"(-3,2)/(0,2)/(0,-2)/(0,1)/(0,3)/(0,-4)/(3,-2)"
JohorCubeOpen2018,5.67,c,A,0,4,"(4,-3) / (0,-3) / (0,3) / (-4,-1) / (0,-3) / (-3,-3) / (1,0) / (3,0) / (3,-5) / (0,-4) / (3,0) / (3,0)",4,"(2,3)/(-3,0)/(4,1)/(-4,-1)/(3,-2)"
JohorCubeOpen2018,5.67,c,A,0,5,"(4,0) / (0,3) / (2,-1) / (-3,0) / (0,-3) / (3,0) / (-2,0) / (-3,0) / (5,-2) / (4,0) / (0,-1) / (2,-5) / (0,-5) / (2,0)",7,"(2,-3)/(0,-4)/(1,0)/(3,-2)/(2,0)/(-3,-2)/(6,3)/(2,-2)"
JohorCubeOpen2018,5.67,c,A,1,1,"(0,2) / (6,0) / (1,-2) / (-4,-1) / (0,-3) / (0,-5) / (6,-3) / (2,0) / (0,-5) / (4,0) / (-2,0) / (0,-1) / (6,-5)",7,"(4,-1)/(2,0)/(2,2)/(2,-3)/(-2,-3)/(-3,0)/(0,4)/(2,0)"
JohorCubeOpen2018,5.67,c,A,1,2,"(4,0) / (0,3) / (0,3) / (2,-1) / (3,-3) / (0,-3) / (4,-3) / (3,0) / (2,0) / (-5,-3) / (4,0) / (1,0) / (4,0)",7,"(0,-2)/(-2,-3)/(3,-2)/(0,5)/(0,-2)/(-3,0)/(6,-4)/(3,-2)"
NLC5thAnniversary2017,5.67,f,B,0,1,"(0,5) / (-5,4) / (2,5) / (0,-3) / (1,-5) / (0,-3) / (-1,0) / (-3,-3) / (-2,-5) / (2,0) / (-4,-4) / (-3,0)",5,"(-3,1)/(3,3)/(-2,0)/(2,-1)/(6,3)/(3,-2)"
NLC5thAnniversary2017,5.67,f,B,0,2,"(3,-1) / (0,-3) / (3,0) / (-2,-2) / (3,-3) / (0,-3) / (0,-1) / (0,-3) / (3,0) / (4,0) / (0,-4) / (2,0)",6,"(4,2)/(4,0)/(-1,0)/(-3,-2)/(0,-3)/(6,-4)/(3,-2)"
NLC5thAnniversary2017,5.67,f,B,0,3,"(4,0) / (3,0) / (0,3) / (6,0) / (-3,-3) / (-1,-1) / (-5,0) / (-3,-3) / (3,0) / (2,0) / (2,0) / (4,-2) / (-3,0) /",7,"(0,5)/(-1,2)/(0,2)/(-4,0)/(2,-1)/(3,3)/(3,-4)/(3,-2)"
NLC5thAnniversary2017,5.67,f,B,0,4,"(0,2) / (-3,0) / (3,0) / (0,-3) / (-2,-2) / (-4,-1) / (4,0) / (0,-3) / (0,-3) / (0,-5) / (2,-2) / (1,0) / (2,-4) /",8,"(4,-2)/(0,-1)/(2,-3)/(2,1)/(3,0)/(1,0)/(2,-1)/(3,6)/(3,-2)"
NLC5thAnniversary2017,5.67,f,B,0,5,"(1,0) / (-3,-3) / (-3,0) / (0,-3) / (-1,-1) / (3,0) / (-5,-3) / (3,0) / (6,-5) / (-4,0) / (3,-2) / (-3,0) /",6,"(0,-4)/(-2,1)/(2,2)/(2,-3)/(1,0)/(-3,6)/"
NLC5thAnniversary2017,5.67,f,B,1,1,"(-5,0) / (0,3) / (-3,-3) / (-1,-4) / (3,0) / (1,-5) / (0,-1) / (-3,-3) / (6,0)",5,"(3,-3)/(3,3)/(-5,0)/(2,-1)/(-2,-2)/(2,0)"
NLC5thAnniversary2017,5.67,f,B,1,2,"(1,0) / (2,5) / (4,-5) / (3,0) / (3,0) / (0,-3) / (5,0) / (6,-3) / (0,-3) / (2,0) / (-2,0) / (0,-2) / (0,-5) / (-1,0)",7,"(6,0)/(2,0)/(-5,0)/(5,0)/(3,0)/(0,-3)/(2,-3)/(3,-2)"
RamenskoeOpen2017,5.67,d,A,0,1,"(-5,3) / (3,0) / (-4,-1) / (1,-5) / (0,-3) / (6,-1) / (3,0) / (0,-3) / (4,-4) / (0,-2) / (6,-4) /",7,"(0,2)/(-2,0)/(4,0)/(-4,0)/(1,0)/(0,3)/(5,-3)/(3,-2)"
RamenskoeOpen2017,5.67,d,A,0,2,"(0,5) / (0,-3) / (-3,0) / (-2,-2) / (2,-1) / (1,0) / (-3,-3) / (-5,0) / (0,-4) / (-2,-4) / (2,0) / (6,0)",6,"(-2,0)/(2,0)/(-4,0)/(-4,1)/(3,3)/(-3,5)/(3,-2)"
RamenskoeOpen2017,5.67,d,A,0,3,"(0,-4) / (3,-3) / (4,-5) / (-1,-4) / (4,-2) / (-3,-4) / (-3,-3) / (-5,0) / (-4,0) / (-2,-2)",5,"(-4,-1)/(5,0)/(1,3)/(3,3)/(-1,6)/(3,-2)"
