competition_id,Ao5,round_type_id,group_id,is_extra,scramble_num,scramble,cspobl_slicecount,cspobl_solution
RamenskoeOpen2017,5.67,d,A,0,4,"(0,-4) / (-3,0) / (3,0) / (3,0) / (-2,-5) / (0,-3) / (3,0) / (0,-4) / (0,-3) / (5,-2) / (0,-2) / (2,0) / (-1,0) /",7,"(-3,0)/(1,4)/(2,2)/(4,0)/(-1,0)/(0,-3)/(-3,2)/(3,-2)"
RamenskoeOpen2017,5.67,d,A,0,5,"(0,-4) / (-3,3) / (-3,6) / (0,-3) / (-2,-5) / (2,-3) / (0,-3) / (4,0) / (-1,-1) / (-5,0)",4,"(2,1)/(0,3)/(-2,-3)/(-4,-1)/(3,-2)"
RamenskoeOpen2017,5.67,d,A,1,1,"(-5,3) / (-3,0) / (-4,-1) / (0,-3) / (-3,0) / (1,-3) / (0,-3) / (-1,-2) / (0,-4) / (0,-4) / (-2,0) / (5,0) /",6,"(0,-2)/(-1,2)/(4,0)/(-2,-3)/(-3,0)/(-3,1)/(2,0)"
RamenskoeOpen2017,5.67,d,A,1,2,"(-5,0) / (3,0) / (-3,3) / (-1,-1) / (1,-2) / (-3,-4) / (3,0) / (2,-5) / (0,-2) / (2,-4) / (-2,-2)",7,"(6,0)/(0,-4)/(1,-4)/(3,0)/(-3,1)/(0,3)/(-1,-4)/(3,-2)"
UtahMegacompII2017,5.67,d,B,0,1,"(0,5) / (-2,4) / (-1,5) / (3,0) / (0,-3) / (-3,-3) / (-2,0) / (-3,-3) / (3,0) / (-4,-2) / (2,0) / (0,-1) /",5,"/(0,1)/(-2,0)/(1,-4)/(3,3)/(2,-2)"
UtahMegacompII2017,5.67,d,B,0,2,"(-2,0) / (-3,-3) / (0,3) / (-1,-4) / (-3,0) / (1,-2) / (5,0) / (0,-3) / (-3,0) / (0,-5) / (4,0) / (-4,0) / (3,0) /",8,"(4,-2)/(-4,2)/(-3,2)/(-3,2)/(-2,-1)/(0,-3)/(-1,-3)/(1,4)/(2,0)"
UtahMegacompII2017,5.67,d,B,0,3,"(0,5) / (0,3) / (-3,3) / (-3,0) / (-5,-5) / (3,0) / (-3,-1) / (3,0) / (0,-3) / (4,0) / (5,0) / (-2,0) / (-5,-2)",7,"(-1,-4)/(4,2)/(0,-4)/(2,3)/(0,1)/(3,0)/(0,5)/(3,-2)"
UtahMegacompII2017,5.67,d,B,0,4,"(4,0) / (2,-4) / (-3,0) / (-5,-5) / (-3,0) / (0,-1) / (3,0) / (2,-5) / (6,-2) / (3,-4) / (4,0)",7,"(6,0)/(-1,-2)/(2,0)/(1,2)/(0,-1)/(0,-3)/(5,-3)/(3,-2)"
UtahMegacompII2017,5.67,d,B,0,5,"(1,0) / (-4,-1) / (0,3) / (-2,-5) / (-3,0) / (2,-4) / (4,0) / (-3,0) / (-1,-3) / (0,-5) / (6,-1) / (-4,-2)",5,"(-2,0)/(0,2)/(1,0)/(3,0)/(-4,0)/(3,-2)"
UtahMegacompII2017,5.67,d,B,1,1,"(0,-1) / (-3,-3) / (3,0) / (3,0) / (-5,-5) / (5,-4) / (1,0) / (0,-3) / (3,0) / (0,-4)",5,"(3,0)/(1,-3)/(3,0)/(3,-3)/(3,-1)/(3,-2)"
UtahMegacompII2017,5.67,d,B,1,2,"(1,0) / (-1,5) / (0,3) / (3,0) / (4,-2) / (-1,-4) / (0,-5) / (-3,-3) / (2,-5) / (0,-4) / (6,-4) /",7,"(-4,2)/(-4,-2)/(4,2)/(4,1)/(0,5)/(1,-3)/(-3,-3)/"
BONDOpen2017,5.67,c,A,0,1,"(-2,-3) / (-3,0) / (3,0) / (-4,-4) / (-3,0) / (-5,-2) / (0,-1) / (-3,-3) / (-1,-2) / (0,-2) / (4,0) / (6,0) / (-2,0)",7,"(-4,2)/(4,-2)/(-2,0)/(-4,1)/(3,3)/(1,0)/(0,3)/(2,0)"
BONDOpen2017,5.67,c,A,0,2,"(1,0) / (-4,2) / (1,-2) / (5,-4) / (3,0) / (6,-2) / (-3,-3) / (-3,0) / (5,-5) / (0,-4) / (4,-4)",7,"(2,-2)/(4,0)/(1,2)/(3,0)/(3,3)/(-3,0)/(-3,1)/(2,0)"
BONDOpen2017,5.67,c,A,0,3,"(-2,0) / (3,6) / (-4,2) / (-3,-3) / (-3,0) / (3,0) / (-2,0) / (-3,-3) / (-3,0) / (6,-4) / (-4,-2) / (-2,0) /",7,"(1,-2)/(0,-2)/(1,4)/(0,-4)/(2,-3)/(3,3)/(-2,6)/(2,0)"
BONDOpen2017,5.67,c,A,0,4,"(0,-1) / (-3,0) / (-3,0) / (-5,-2) / (5,-1) / (4,-2) / (2,0) / (-3,-3) / (0,-1) / (-2,0) / (2,0) / (-3,0)",5,"(1,2)/(2,-1)/(3,3)/(0,5)/(1,4)/(2,0)"
BONDOpen2017,5.67,c,A,0,5,"(-5,0) / (5,-1) / (-3,0) / (0,-3) / (-5,-2) / (3,0) / (-4,0) / (3,0) / (1,0) / (-4,-4) / (0,-3)",5,"(-2,-3)/(3,0)/(0,-3)/(1,-3)/(3,3)/(2,0)"
BONDOpen2017,5.67,c,A,1,1,"(-2,3) / (-4,-1) / (-5,-2) / (5,-1) / (-3,0) / (6,-5) / (-3,0) / (4,0) / (-1,0) / (0,-4) / (-5,-4) / (-2,0)",7,"(2,0)/(-1,-2)/(4,0)/(4,-1)/(0,-3)/(2,-3)/(-3,-3)/(3,-2)"
BONDOpen2017,5.67,c,A,1,2,"(-5,-3) / (0,-3) / (-4,-1) / (4,-5) / (2,-1) / (4,0) / (0,-3) / (3,0) / (-3,-3) / (5,-3)",5,"(1,-3)/(0,3)/(3,0)/(2,-3)/(4,4)/(2,0)"
FrankfurtCubeDays2017,5.67,f,A,0,1,"(1,0) / (-1,5) / (-2,4) / (-3,0) / (2,-4) / (3,0) / (0,-5) / (-3,-3) / (-3,0) / (3,-5) / (4,-2) / (0,-2) /",6,"(2,2)/(-2,0)/(1,-1)/(3,0)/(3,3)/(4,3)/(2,0)"
FrankfurtCubeDays2017,5.67,f,A,0,2,"(1,0) / (-3,0) / (-4,-1) / (3,0) / (-3,0) / (-5,-5) / (3,-1) / (0,-3) / (-1,-2) / (3,-2) / (-5,-4) / (0,-4)",7,"(-4,2)/(-4,1)/(2,2)/(-2,3)/(-2,-3)/(-3,0)/(0,-2)/(2,0)"
FrankfurtCubeDays2017,5.67,f,A,0,3,"(1,0) / (5,5) / (0,-3) / (-3,0) / (4,-2) / (2,-1) / (0,-2) / (3,0) / (1,-4) / (6,-4) / (0,-1) / (3,-4) /",8,"(3,-2)/(1,0)/(0,-2)/(-4,1)/(0,3)/(0,-4)/(3,-3)/(1,4)/(2,0)"
FrankfurtCubeDays2017,5.67,f,A,0,4,"(0,5) / (3,0) / (-2,1) / (3,0) / (-3,0) / (5,-1) / (1,0) / (-3,0) / (6,-3) / (5,0) / (1,0) / (6,-2)",5,"(0,-4)/(-2,0)/(0,2)/(0,3)/(5,0)/(3,-2)"
FrankfurtCubeDays2017,5.67,f,A,0,5,"(-5,0) / (5,2) / (-2,-5) / (5,-4) / (-2,-5) / (-4,0) / (-3,0) / (4,0) / (5,0) / (4,0) / (0,-3) / (-2,0) / (0,-1) /",8,"(1,-2)/(0,-2)/(0,-1)/(0,2)/(0,4)/(-3,-1)/(-3,0)/(6,1)/(2,0)"
FrankfurtCubeDays2017,5.67,f,A,1,1,"(-2,0) / (3,6) / (0,3) / (-1,-4) / (3,0) / (-5,-5) / (-4,0) / (0,-3) / (3,0) / (3,0) / (0,-3) / (-1,-5)",5,"(1,0)/(-4,-1)/(-3,0)/(3,-3)/(-5,-2)/(2,0)"
FrankfurtCubeDays2017,5.67,f,A,1,2,"(0,-1) / (-5,-2) / (3,-3) / (3,0) / (2,-4) / (-2,-3) / (-3,-3) / (1,0) / (-4,0) / (0,-3) / (0,-1)",6,"(-5,1)/(2,-3)/(-3,0)/(3,3)/(0,-5)/(-1,-4)/(3,-2)"
MathSocOpen2017,5.67,d,C,0,1,"(-2,-3) / (0,3) / (-1,-4) / (1,-5) / (3,0) / (5,-3) / (0,-3) / (3,0) / (5,0) / (-2,0) / (2,-1) / (-3,0)",6,"(3,0)/(4,0)/(-5,0)/(-3,1)/(2,0)/(6,-3)/(2,-2)"
MathSocOpen2017,5.67,d,C,0,2,"(0,5) / (0,3) / (0,-3) / (1,-2) / (-3,-3) / (0,-3) / (0,-1) / (6,-3) / (-3,0) / (0,-3) / (6,-1)",5,"(4,-2)/(5,0)/(0,-3)/(1,3)/(0,3)/(2,0)"
MathSocOpen2017,5.67,d,C,0,3,"(-3,2) / (-5,-5) / (3,0) / (0,-3) / (-4,-4) / (-5,-3) / (-3,0) / (6,-2) / (-4,-3)",5,"(0,-3)/(2,3)/(-5,0)/(0,3)/(-3,1)/(2,0)"
MathSocOpen2017,5.67,d,C,0,4,"(0,-1) / (0,-3) / (4,1) / (-3,0) / (6,-3) / (-3,-4) / (-3,-3) / (-5,0) / (2,0) / (4,-2) / (0,-1) / (-4,0) / (4,0)",7,"(0,5)/(2,3)/(0,-4)/(-3,0)/(-3,2)/(1,2)/(6,-3)/"
MathSocOpen2017,5.67,d,C,0,5,"(-5,0) / (2,5) / (4,1) / (-3,0) / (5,-4) / (3,0) / (0,-5) / (-3,-3) / (3,-5) / (5,0) / (0,-4) / (6,0) /",7,"(6,0)/(1,-4)/(0,-4)/(0,4)/(-4,1)/(3,3)/(0,5)/(3,-2)"
MathSocOpen2017,5.67,d,C,1,1,"(0,2) / (-2,1) / (-1,2) / (1,-5) / (5,-4) / (1,-3) / (-3,-3) / (3,0) / (2,0) / (0,-2) / (-4,-4)",6,"(2,-2)/(-4,2)/(2,0)/(1,-2)/(3,3)/(0,1)/(2,0)"
MathSocOpen2017,5.67,d,C,1,2,"(0,-1) / (1,4) / (0,3) / (5,-4) / (3,-3) / (0,-5) / (3,0) / (0,-4) / (1,-5) / (0,-3) / (0,-1) / (4,0) / (-3,0) /",7,"(2,3)/(-3,-2)/(-2,3)/(2,0)/(-2,-3)/(0,-3)/(5,-3)/(3,-2)"
CliftonWinter2017,5.67,f,A,0,1,"(0,-4) / (1,1) / (0,-3) / (2,-1) / (3,-3) / (-3,0) / (1,0) / (3,0) / (-4,0) / (6,0) / (0,-2) / (-1,-4) / (0,-2)",6,"(0,2)/(1,4)/(0,-1)/(3,1)/(3,0)/(4,-3)/(2,0)"
CliftonWinter2017,5.67,f,A,0,2,"(0,-4) / (-5,-5) / (3,0) / (-3,-3) / (0,-3) / (-4,-4) / (-2,0) / (-3,-3) / (-3,0) / (0,-4) / (-4,0) / (0,-2) / (2,0)",5,"(-2,2)/(2,-2)/(2,3)/(3,3)/(6,-1)/(3,-2)"
CliftonWinter2017,5.67,f,A,0,3,"(0,-1) / (-3,-3) / (0,-3) / (3,0) / (-5,-5) / (-1,-4) / (-2,0) / (-3,-3) / (1,0) / (4,-2) / (0,-2) / (2,0) / (0,-2)",6,"(-4,2)/(-4,2)/(-2,2)/(2,3)/(3,3)/(6,2)/(3,-2)"
CliftonWinter2017,5.67,f,A,0,4,"(0,5) / (1,4) / (0,-3) / (6,0) / (-1,0) / (3,0) / (0,-4) / (1,0) / (4,0) / (3,-2) / (-4,-2) / (-2,0) / (0,-2)",8,"(1,-4)/(1,2)/(0,-2)/(2,0)/(0,-5)/(3,0)/(1,0)/(2,2)/(3,-2)"
CliftonWinter2017,5.67,f,A,0,5,"(0,2) / (6,0) / (-2,-5) / (-3,0) / (3,0) / (3,-1) / (0,-3) / (-1,-3) / (0,-5) / (-2,-5) / (5,0) / (6,0)",7,"(6,0)/(3,0)/(4,0)/(0,-4)/(-5,0)/(0,3)/(-1,3)/(3,-2)"
CliftonWinter2017,5.67,f,A,1,1,"(3,-1) / (1,-2) / (0,-3) / (3,0) / (-1,-4) / (-3,-2) / (-3,0) / (3,-1) / (-2,0) / (3,0) / (-2,0)",5,"(2,0)/(0,-3)/(-3,0)/(2,-3)/(-5,-5)/(2,0)"
CliftonWinter2017,5.67,f,A,1,2,"(0,-4) / (-5,4) / (3,-3) / (-4,-1) / (0,-3) / (6,0) / (0,-5) / (-3,0) / (0,-1) / (6,-2) / (2,0) / (4,-1)",7,"(2,-2)/(3,0)/(0,-3)/(-3,-2)/(1,2)/(0,3)/(6,-5)/(2,0)"
AsianChampionship2016,5.67,d,B,0,1,"(-3,2) / (0,6) / (3,0) / (3,0) / (-2,-5) / (0,-3) / (5,-3) / (0,-3) / (3,0) / (6,-5) / (5,0)",6,"(1,3)/(-1,0)/(-1,-3)/(1,-3)/(3,0)/(-1,6)/(3,-2)"
AsianChampionship2016,5.67,d,B,0,2,"(0,2) / (1,1) / (-3,-3) / (3,0) / (-1,-3) / (0,-3) / (-2,-1) / (0,-4) / (-4,-3) / (-4,-3) / (4,0) / (-1,0) /",7,"(-3,0)/(1,0)/(-1,-2)/(-2,1)/(2,-2)/(1,0)/(6,-3)/"
AsianChampionship2016,5.67,d,B,0,3,"(-5,0) / (-3,6) / (2,5) / (0,-3) / (6,-3) / (-3,-2) / (-3,-3) / (0,-5) / (6,-2) / (0,-2) / (-2,-4) / (4,0)",6,"(-4,2)/(-4,-2)/(0,2)/(-4,1)/(3,3)/(-2,6)/(2,0)"
AsianChampionship2016,5.67,d,B,0,4,"(-5,0) / (-1,5) / (0,3) / (-3,0) / (-3,0) / (6,-2) / (3,0) / (0,-4) / (-5,0) / (0,-2) / (0,-2) / (-3,0) / (2,0)",7,"(-2,2)/(0,2)/(0,4)/(3,-1)/(0,-3)/(0,3)/(0,1)/(2,0)"
AsianChampionship2016,5.67,d,B,0,5,"(1,0) / (3,0) / (-3,0) / (-4,-1) / (0,-2) / (3,0) / (-3,0) / (0,-4) / (1,0) / (-3,-4) / (6,0)",5,"(6,0)/(-3,-2)/(4,0)/(3,2)/(3,0)/(2,-2)"
AsianChampionship2016,5.67,d,B,1,1,"(-2,0) / (-1,-1) / (3,0) / (3,-3) / (3,0) / (-5,-5) / (0,-1) / (-3,0) / (5,-2) / (4,0) / (4,-1) / (4,-2)",6,"(4,0)/(4,-1)/(2,0)/(0,4)/(2,3)/(3,0)/"
AsianChampionship2016,5.67,d,B,1,2,"(0,-1) / (0,3) / (-5,1) / (2,-1) / (1,-2) / (-4,-3) / (-3,0) / (0,-1) / (6,0) / (-5,-3)",5,"(3,0)/(-3,0)/(-1,0)/(0,3)/(1,4)/(2,0)"
PinoyOlympics2015,5.67,f,A,0,1,"(0,-4) / (-3,0) / (0,3) / (4,-5) / (3,0) / (3,0) / (-1,-3) / (-3,0) / (3,-3) / (0,-3) / (-3,-4)",5,"(-3,0)/(3,-2)/(0,-3)/(1,3)/(0,3)/(2,0)"
PinoyOlympics2015,5.67,f,A,0,2,"(-5,0) / (0,-3) / (2,2) / (4,-5) / (-3,0) / (-3,-4) / (-3,0) / (-1,0) / (2,0) / (0,-2) / (4,0) / (0,-4) / (6,0) / (0,-2)",7,"(-2,0)/(-4,0)/(-4,-2)/(0,-4)/(1,2)/(0,3)/(6,4)/(2,0)"
PinoyOlympics2015,5.67,f,A,0,3,"(4,0) / (5,-4) / (-5,-2) / (3,0) / (6,-3) / (-1,0) / (3,0) / (1,-4) / (0,-4) / (4,0) / (0,-2) / (2,0) / (6,-4)",8,"(4,-2)/(0,2)/(0,2)/(4,0)/(0,2)/(2,1)/(0,3)/(-3,-1)/(3,-2)"
PinoyOlympics2015,5.67,f,A,0,4,"(0,5) / (1,4) / (5,-4) / (-3,0) / (1,-5) / (3,0) / (-4,0) / (0,-3) / (4,0) / (-4,-1) / (4,0)",5,"(3,-2)/(2,3)/(3,0)/(3,-3)/(-1,6)/(3,-2)"
PinoyOlympics2015,5.67,f,A,0,5,"(0,-4) / (0,-3) / (-2,4) / (2,-4) / (-3,0) / (3,-5) / (3,0) / (-3,0) / (3,-3)",5,"(3,-3)/(-3,0)/(0,3)/(5,0)/(-5,-5)/(2,0)"
PinoyOlympics2015,5.67,f,A,1,1,"(-2,3) / (-1,-4) / (-2,-2) / (0,-3) / (6,0) / (-1,0) / (-3,0) / (-2,-1) / (-2,-3) / (0,-2) / (-2,0) / (0,-1) / (6,0)",7,"(0,3)/(-3,2)/(-2,0)/(-1,-2)/(-2,-3)/(0,-3)/(-4,6)/(3,-2)"
PinoyOlympics2015,5.67,f,A,1,2,"(-3,5) / (1,1) / (-3,0) / (5,-1) / (-5,-2) / (-4,0) / (6,-3) / (-4,-3) / (4,0) / (-2,0) / (-4,-3) / (-2,0)",7,"(6,0)/(0,-2)/(3,-2)/(0,-4)/(-4,1)/(3,0)/(6,-4)/(3,-2)"
Galerias360Open2014,5.67,f,A,0,1,"(4,3) / (0,3) / (-4,-4) / (0,-3) / (3,0) / (0,-3) / (1,-3) / (0,-3) / (5,-2) / (6,0) / (-3,-2) / (-3,-4) /",7,"(0,4)/(1,-2)/(0,-4)/(-1,4)/(0,-3)/(1,0)/(6,-3)/(2,0)"
Galerias360Open2014,5.67,f,A,0,2,"(1,3) / (5,-4) / (0,-3) / (3,0) / (-2,0) / (3,0) / (3,0) / (5,0) / (2,0) / (0,-3) / (-2,0) / (-2,0) / (0,-3) / (0,-1)",8,"(0,-2)/(0,-3)/(-2,2)/(0,5)/(2,1)/(2,3)/(3,0)/(3,5)/(3,-2)"
Galerias360Open2014,5.67,f,A,0,3,"(-2,-3) / (3,0) / (0,-3) / (-1,-4) / (4,-5) / (-3,0) / (0,-1) / (3,0) / (6,0) / (0,-3) / (0,-3) / (-3,0)",5,"(3,3)/(3,-2)/(-3,0)/(3,-3)/(-1,-4)/(3,-2)"
Galerias360Open2014,5.67,f,A,0,4,"(0,-4) / (-5,1) / (2,5) / (0,-3) / (3,0) / (-2,0) / (6,-3) / (1,0) / (5,-2) / (4,0) / (6,-1)",6,"(0,-5)/(0,-4)/(1,-4)/(-1,0)/(0,-3)/(-3,2)/(3,-2)"
Galerias360Open2014,5.67,f,A,0,5,"(0,-4) / (-2,4) / (5,2) / (0,-3) / (-5,-2) / (-1,-3) / (3,0) / (3,0) / (-2,0) / (-2,-4) / (4,0) / (5,0) /",8,"(2,-2)/(-4,0)/(-1,4)/(2,0)/(-3,0)/(0,-5)/(3,-1)/(-3,0)/(2,-2)"
Galerias360Open2014,5.67,f,A,1,1,"(0,5) / (-3,-3) / (-5,-2) / (0,-3) / (0,-3) / (-4,-4) / (-5,0) / (-3,-3) / (-1,0) / (-4,0) / (6,-2) / (2,0)",6,"(-2,0)/(0,-4)/(-2,2)/(3,2)/(3,3)/(-3,1)/(2,0)"
Galerias360Open2014,5.67,f,A,1,2,"(-5,0) / (2,2) / (-5,4) / (-3,0) / (3,0) / (-3,-3) / (5,0) / (-3,-3) / (-4,-5) / (-2,0) / (0,-2) / (6,-4)",5,"/(0,2)/(1,-4)/(3,3)/(-4,6)/(3,-2)"
WelcomeToCambridge2014,5.67,f,A,0,1,"(1,0) / (-1,2) / (4,-5) / (-3,0) / (5,-4) / (0,-3) / (1,0) / (-3,-3) / (5,0) / (4,-4) / (-1,-4) / (0,-4) /",7,"(6,0)/(2,-3)/(4,2)/(-2,0)/(2,1)/(3,3)/(6,5)/(3,-2)"
WelcomeToCambridge2014,5.67,f,A,0,2,"(0,-1) / (3,3) / (-5,-2) / (-1,-4) / (3,-3) / (-3,-5) / (-3,0) / (-2,-3) / (4,-4) /",5,"/(2,-2)/(3,2)/(3,0)/(5,-3)/(3,-2)"
WelcomeToCambridge2014,5.67,f,A,0,3,"(-2,0) / (2,5) / (0,3) / (4,-5) / (0,-3) / (-3,0) / (-3,-4) / (-3,-3) / (3,0) / (0,-2) / (4,0) / (4,0) / (0,-2)",6,"(0,-2)/(2,-2)/(2,0)/(1,-2)/(3,3)/(-4,3)/(3,-2)"
WelcomeToCambridge2014,5.67,f,A,0,4,"(0,2) / (3,0) / (4,-5) / (3,-3) / (-3,0) / (6,-3) / (0,-1) / (0,-3) / (0,-2) / (-1,0) / (-5,-2) / (0,-4) / (4,0) /",6,"(0,-2)/(-4,2)/(0,4)/(-4,1)/(0,3)/(6,-4)/(3,-2)"
WelcomeToCambridge2014,5.67,f,A,0,5,"(0,2) / (-2,-2) / (-4,5) / (4,-2) / (2,-1) / (4,-3) / (0,-3) / (5,-2) / (2,0) / (0,-1) / (-2,0) / (4,0) /",7,"(2,3)/(1,2)/(2,-1)/(3,-2)/(-2,-3)/(0,-3)/(-1,3)/(3,-2)"
WelcomeToCambridge2014,5.67,f,A,1,1,"(1,0) / (3,-3) / (5,5) / (-3,0) / (1,-2) / (2,-3) / (-3,-3) / (-3,0) / (-5,-1) / (-2,-4) / (0,-3)",5,"(-2,-3)/(4,2)/(-4,1)/(3,3)/(1,-3)/(2,0)"
WelcomeToCambridge2014,5.67,f,A,1,2,"(3,5) / (0,3) / (-3,0) / (-2,-5) / (2,-3) / (-3,0) / (0,-3) / (-2,0) / (-2,-4) / (4,0) / (5,0) / (-4,-3) / (6,0)",8,"(4,0)/(2,-1)/(-4,2)/(2,0)/(4,-2)/(-4,1)/(3,3)/(4,3)/(2,0)"
ZaragozaOpen2014,5.67,f,B,0,1,"(1,3) / (-3,0) / (-1,-4) / (-3,-3) / (3,0) / (-3,-2) / (3,0) / (1,0) / (-2,-1) / (0,-2) / (-4,0)",6,"(-2,0)/(-3,2)/(0,-2)/(0,2)/(3,0)/(-3,4)/(2,0)"
ZaragozaOpen2014,5.67,f,B,0,2,"(-2,3) / (3,0) / (-1,2) / (3,0) / (-3,-3) / (3,0) / (1,0) / (3,0) / (2,-3) / (-2,-3)",5,"(2,0)/(4,0)/(0,-3)/(-1,-3)/(1,4)/(2,0)"
ZaragozaOpen2014,5.67,f,B,0,3,"(0,-4) / (-2,-5) / (5,-4) / (3,0) / (-2,-5) / (-4,0) / (0,-3) / (6,-1) / (-2,0) / (-2,0) / (6,-5) / (6,-4)",7,"(-1,-2)/(-4,-2)/(5,0)/(0,4)/(1,-4)/(0,3)/(5,-3)/(3,-2)"
ZaragozaOpen2014,5.67,f,B,0,4,"(-3,5) / (4,-2) / (6,0) / (0,-3) / (-1,-4) / (3,0) / (4,0) / (0,-3) / (-3,-2) / (-1,-2) / (-2,0) / (-5,0) /",7,"(2,2)/(4,2)/(0,-1)/(0,4)/(-4,1)/(0,3)/(1,6)/(2,0)"
ZaragozaOpen2014,5.67,f,B,0,5,"(0,-4) / (-3,0) / (6,-3) / (-3,0) / (-2,-5) / (-1,0) / (3,0) / (-3,0) / (4,-4) / (4,-4) / (2,-2) / (4,-1) /",8,"(0,3)/(2,1)/(2,-2)/(2,-2)/(2,1)/(3,3)/(-2,3)/(2,5)/(3,-2)"
ZaragozaOpen2014,5.67,f,B,1,1,"(-3,5) / (4,-5) / (5,-4) / (4,-5) / (3,0) / (6,-1) / (-3,0) / (5,0) / (6,0) / (-4,-2) / (0,-1) / (0,-3)",6,"(0,3)/(0,1)/(4,-1)/(0,1)/(3,0)/(-2,6)/(2,0)"
ZaragozaOpen2014,5.67,f,B,1,2,"(-2,0) / (-4,5) / (3,0) / (1,-2) / (0,-3) / (3,-3) / (-1,0) / (3,0) / (0,-3) / (0,-5) / (-1,0) / (0,-3) /",5,"(0,-1)/(1,0)/(3,0)/(3,1)/(-4,-1)/(3,-2)"
