competition_id,Ao5,round_type_id,group_id,is_extra,scramble_num,scramble,csp_slicecount,csp_solution
CrystalOpen2018,2.33,c,B,0,1,"(0,-1) / (-2,-5) / (2,-1) / (-2,-2) / (-3,0) / (2,0) / (-3,0) / (3,-3) / (-2,-1) / (6,-2) / (0,-3) / (0,-2) /",6,"(2,-1)/(4,-1)/(1,-2)/(-4,0)/(2,-3)/(3,3)/"
CrystalOpen2018,2.33,c,B,0,2,"(-5,-3) / (-1,-1) / (-3,0) / (1,-2) / (-4,-1) / (1,0) / (0,-3) / (5,-2) / (-4,0) / (3,0) / (6,0) / (0,-2) / (-4,0)",5,"(-4,-2)/(-3,0)/(0,-4)/(-4,1)/(3,0)/"
CrystalOpen2018,2.33,c,B,0,3,"(1,0) / (0,3) / (0,-3) / (-4,-1) / (6,-3) / (0,-3) / (6,-5) / (6,-3) / (2,0) / (1,-5) / (-1,-3) /",1,"(6,3)/(2,-2)"
CrystalOpen2018,2.33,c,B,0,4,"(0,2) / (0,3) / (3,0) / (0,-3) / (-2,-5) / (3,-3) / (-1,-3) / (-3,0) / (-3,0) / (-1,0) / (0,-4) / (0,-2) / (-4,0) / (-5,0)",4,"(2,0)/(2,2)/(1,-4)/(3,3)/(2,-2)"
CrystalOpen2018,2.33,c,B,0,5,"(-5,-3) / (-4,-1) / (-3,0) / (3,0) / (-2,0) / (-3,0) / (-1,0) / (0,-2) / (0,-3) / (-4,0) / (3,0) / (-4,-3) / (-1,0)",6,"(1,-3)/(4,0)/(-3,0)/(-2,0)/(2,1)/(3,0)/"
CrystalOpen2018,2.33,c,B,1,1,"(-5,0) / (-4,-4) / (-3,0) / (-2,-2) / (0,-3) / (0,-3) / (-3,-1) / (3,0) / (-3,0) / (3,0) / (-3,0) / (-1,0) /",0,"(3,-2)"
CrystalOpen2018,2.33,c,B,1,2,"(0,-1) / (1,4) / (-4,5) / (-2,-5) / (5,-1) / (-5,0) / (3,0) / (2,0) / (0,-3) / (4,0) / (6,0)",2,"(3,3)/(6,3)/"
BekubesGold2019,2.67,d,B,0,1,"(0,2) / (3,0) / (-3,0) / (4,-5) / (3,0) / (-3,0) / (5,0) / (6,-3) / (-4,0) / (4,-5)",2,"(-3,2)/(3,0)/(2,-2)"
BekubesGold2019,2.67,d,B,0,2,"(-2,0) / (-1,-4) / (1,1) / (-3,0) / (3,-3) / (2,0) / (-3,0) / (0,-3) / (-2,0) / (-2,0) / (2,0) / (2,-4) / (6,-5)",5,"(-2,-1)/(0,-2)/(2,0)/(1,-4)/(6,-3)/"
BekubesGold2019,2.67,d,B,0,3,"(-5,0) / (5,-1) / (0,3) / (0,-3) / (-5,-2) / (0,-3) / (5,-3) / (-3,0) / (4,-3) / (2,-1) / (1,0) / (2,0)",3,"(-2,0)/(-4,1)/(3,0)/"
BekubesGold2019,2.67,d,B,0,4,"(4,6) / (-4,-1) / (-3,0) / (3,0) / (-2,-5) / (3,0) / (0,-1) / (6,-3) / (0,-4) / (0,-3) / (-3,0) /",2,"(1,0)/(6,-3)/"
BekubesGold2019,2.67,d,B,0,5,"(4,0) / (-3,0) / (0,-3) / (5,-4) / (-2,-3) / (0,-3) / (-3,0) / (3,-4) / (-2,0) / (0,-4) / (0,-1) / (2,0) / (2,0) /",5,"(4,2)/(2,3)/(2,-3)/(2,1)/(3,0)/"
BekubesGold2019,2.67,d,B,1,1,"(0,-4) / (4,4) / (-3,0) / (3,0) / (-1,-4) / (-3,0) / (3,-2) / (-3,-3) / (6,-3) / (-4,-2) / (0,-2) / (-2,0)",4,"(2,0)/(0,2)/(1,-4)/(3,3)/(2,-2)"
BekubesGold2019,2.67,d,B,1,2,"(0,5) / (1,1) / (-3,-3) / (-3,0) / (6,-1) / (-3,-3) / (5,-2) / (2,-4) / (2,0) / (-2,0)",3,"(0,2)/(1,-4)/(3,3)/(2,-2)"
PhoenixCubeChampionship2018,2.67,f,B,0,1,"(1,-3) / (0,-3) / (-4,-4) / (-2,-5) / (2,-4) / (-3,-5) / (0,-3) / (3,0) / (-3,0)",2,"(3,-3)/(3,0)/(2,-2)"
PhoenixCubeChampionship2018,2.67,f,B,0,2,"(-5,3) / (-3,3) / (2,-1) / (3,-3) / (3,0) / (1,0) / (-3,0) / (5,0) / (4,0) / (-4,-3) / (0,-4) / (-4,0) / (0,-2)",5,"(0,-2)/(4,0)/(3,-2)/(1,2)/(6,-3)/"
PhoenixCubeChampionship2018,2.67,f,B,0,3,"(0,-1) / (4,-2) / (0,3) / (3,0) / (-3,0) / (-1,-4) / (-2,-3) / (-3,0) / (5,0) / (-3,0)",2,"(-3,1)/(3,0)/"
PhoenixCubeChampionship2018,2.67,f,B,0,4,"(-5,0) / (-3,0) / (-4,5) / (-2,-5) / (-3,0) / (5,-4) / (0,-5) / (3,0) / (-3,-3) /",1,"(6,-3)/(2,-2)"
PhoenixCubeChampionship2018,2.67,f,B,0,5,"(0,2) / (-2,4) / (-4,5) / (-3,0) / (-5,-5) / (3,0) / (-1,0) / (-3,0) / (-2,-1) / (2,0) / (3,0) / (-4,0)",5,"(4,0)/(-3,0)/(-2,0)/(2,1)/(3,0)/"
PhoenixCubeChampionship2018,2.67,f,B,1,1,"(-2,0) / (-1,5) / (-5,-2) / (5,-4) / (6,-3) / (-2,0) / (3,0) / (6,-5) / (3,-2) / (5,0) / (0,-2) / (5,0)",4,"(-2,2)/(0,-2)/(2,1)/(6,-3)/(2,-2)"
PhoenixCubeChampionship2018,2.67,f,B,1,2,"(1,0) / (-1,5) / (4,-2) / (3,0) / (-3,-3) / (0,-1) / (-3,0) / (-1,-3) / (1,-3) / (-5,-2) / (2,-1) /",5,"(1,4)/(-1,0)/(0,4)/(1,-4)/(6,-3)/"
GIC2016,2.67,2,A,0,1,"(0,5) / (3,0) / (1,-5) / (-3,0) / (5,-1) / (-3,0) / (3,-2) / (-3,-3) / (0,-5) / (-4,0) / (-2,-4) / (-2,-2)",4,"(0,4)/(-2,2)/(3,2)/(3,3)/(2,-2)"
GIC2016,2.67,2,A,0,2,"(4,0) / (-3,6) / (0,-3) / (2,-4) / (0,-3) / (-3,0) / (6,-5) / (6,0) / (3,-3) / (0,-3) / (-4,-4) / (0,-4)",2,"(1,-4)/(3,3)/(2,-2)"
GIC2016,2.67,2,A,0,3,"(-2,0) / (3,0) / (5,-1) / (1,-2) / (-1,-4) / (-5,0) / (-3,0) / (3,0) / (-4,-2) / (-2,0) / (-3,0) / (-2,-3) / (-3,0)",6,"(3,1)/(0,4)/(0,-1)/(0,2)/(-4,1)/(3,0)/"
GIC2016,2.67,2,A,0,4,"(-5,3) / (0,-3) / (-1,5) / (-5,-2) / (-1,-4) / (-3,-5) / (-3,0) / (6,-3) / (-2,0) /",2,"(-3,2)/(3,0)/(2,-2)"
GIC2016,2.67,2,A,0,5,"(0,5) / (-3,0) / (4,-2) / (-1,-4) / (1,-2) / (0,-3) / (5,0) / (3,0) / (1,-4) / (6,-4) / (4,-1) / (0,-4)",5,"(0,4)/(-4,1)/(0,-2)/(1,-4)/(6,-3)/"
GIC2016,2.67,2,A,1,1,"(0,5) / (4,-2) / (0,3) / (2,-1) / (-3,0) / (-2,-2) / (-4,0) / (3,0) / (-3,0) / (-2,0) / (-4,-1)",2,"(1,3)/(3,0)/(2,-2)"
GIC2016,2.67,2,A,1,2,"(1,0) / (0,3) / (-3,0) / (-3,0) / (2,-1) / (6,0) / (-2,-3) / (-3,-3) / (-5,0) / (2,0) / (-2,-4) / (-2,0) / (6,0)",4,"(-2,-2)/(4,-2)/(2,1)/(3,3)/"
DebicaCubingWinter2026,3.0,c,B,0,1,"(0,-1) / (0,-3) / (6,-3) / (-2,-5) / (-3,0) / (2,-3) / (3,0) / (1,-3) / (-1,0) / (5,0)",2,"(1,3)/(6,-3)/"
DebicaCubingWinter2026,3.0,c,B,0,2,"(3,-1) / (1,-2) / (3,-3) / (2,-1) / (-3,0) / (-2,0) / (3,0) / (3,0) / (-5,-3)",3,"(2,-3)/(-3,0)/(3,6)/(2,-2)"
DebicaCubingWinter2026,3.0,c,B,0,3,"(0,2) / (-3,-3) / (3,0) / (4,-5) / (0,-3) / (-4,-4) / (-5,0) / (-3,-3) / (-3,0) / (-4,-2) / (-4,0) / (0,-2) /",4,"(0,2)/(4,0)/(1,-4)/(3,3)/(2,-2)"
DebicaCubingWinter2026,3.0,c,B,0,4,"(-5,0) / (6,3) / (-4,-1) / (-2,-5) / (3,-3) / (5,-3) / (0,-3) / (-2,-3) / (0,-2) / (-4,0) / (0,-2) /",5,"(6,0)/(-4,-2)/(4,0)/(1,-4)/(3,0)/(2,-2)"
DebicaCubingWinter2026,3.0,c,B,0,5,"(1,0) / (3,3) / (2,-1) / (3,0) / (-5,-2) / (5,0) / (0,-3) / (-3,-3) / (-3,0) /",1,"(3,-3)/"
DebicaCubingWinter2026,3.0,c,B,1,1,"(-5,0) / (3,3) / (2,-1) / (1,-2) / (3,-3) / (2,0) / (-3,-3) / (-4,-5) / (2,0) / (6,-2) / (-5,0) / (4,0)",5,"(2,1)/(2,-1)/(2,-2)/(2,-3)/(3,3)/"
DebicaCubingWinter2026,3.0,c,B,1,2,"(-5,0) / (-3,0) / (3,0) / (2,-1) / (3,-3) / (-3,-3) / (-2,0) / (3,0) / (-4,0) / (-3,0) / (2,0) / (-2,-2) / (-2,0) /",5,"(-4,0)/(4,2)/(2,0)/(2,1)/(3,0)/"
SpanishChampionship2025,3.0,e,B,0,1,"(-5,0) / (-1,2) / (1,-2) / (-4,-1) / (1,-2) / (6,-1) / (0,-3) / (5,-3) / (0,-3) / (6,-3)",3,"(4,-2)/(3,2)/(3,0)/(2,-2)"
SpanishChampionship2025,3.0,e,B,0,2,"(3,-4) / (0,6) / (0,3) / (4,-2) / (-4,0) / (0,-3) / (4,-1) / (0,-4) / (-2,-5) / (-2,0) / (-4,0) / (-4,-1) /",6,"(3,-2)/(4,0)/(2,-3)/(-2,0)/(1,2)/(3,0)/(2,-2)"
SpanishChampionship2025,3.0,e,B,0,3,"(0,-4) / (0,-3) / (4,1) / (-3,0) / (0,-3) / (2,-1) / (-5,-3) / (6,-3) / (1,0) / (2,-4) / (4,0)",2,"(-3,0)/(6,-3)/"
SpanishChampionship2025,3.0,e,B,0,4,"(1,0) / (0,-3) / (-1,2) / (1,-2) / (0,-3) / (-3,0) / (0,-4) / (6,-3) / (3,-4) / (0,-2) / (0,-4) / (-5,-4) / (-4,0)",5,"(4,2)/(3,-2)/(2,-3)/(1,2)/(3,0)/(2,-2)"
SpanishChampionship2025,3.0,e,B,0,5,"(0,2) / (4,-5) / (0,-3) / (2,-4) / (-2,-5) / (-3,0) / (-1,0) / (3,0) / (3,0) / (4,-3) / (4,0) / (6,0) / (-2,-5)",5,"(2,-1)/(-1,-4)/(-3,0)/(1,2)/(6,-3)/"
SpanishChampionship2025,3.0,e,B,1,1,"(-5,0) / (5,-4) / (6,0) / (-2,-5) / (-3,0) / (-4,0) / (0,-3) / (-3,-1) / (3,0) / (3,-5) /",2,"(3,-3)/(6,-3)/(2,-2)"
SpanishChampionship2025,3.0,e,B,1,2,"(-5,3) / (-3,3) / (-1,-1) / (-5,-2) / (-1,-4) / (4,0) / (-3,0) / (0,-3) / (-1,-3) / (1,0)",4,"(6,0)/(0,3)/(2,1)/(3,0)/"
CottbusCubing2025,3.0,c,B,0,1,"(0,5) / (-2,-5) / (2,5) / (0,-3) / (1,-5) / (-4,0) / (0,-3) / (4,-1) / (-2,0) / (0,-4) / (4,-1) / (6,-5)",5,"(-2,1)/(3,-2)/(0,-4)/(-4,1)/(3,0)/"
CottbusCubing2025,3.0,c,B,0,2,"(0,-1) / (6,-3) / (-5,1) / (5,-4) / (4,0) / (-3,0) / (-1,0) / (0,-5) / (2,-3) / (0,-1) / (6,0)",5,"(4,2)/(1,0)/(3,-2)/(2,1)/(6,-3)/(2,-2)"
CottbusCubing2025,3.0,c,B,0,3,"(0,2) / (-5,4) / (-4,5) / (0,-3) / (-5,-5) / (3,0) / (-1,0) / (0,-3) / (6,0) / (-4,-3) /",2,"(3,-2)/(3,6)/(2,-2)"
CottbusCubing2025,3.0,c,B,0,4,"(1,3) / (2,5) / (0,-3) / (3,0) / (4,-2) / (3,0) / (-4,0) / (-3,0) / (0,-1) / (-4,0) / (6,-2)",4,"(0,-4)/(1,-4)/(3,2)/(6,-3)/"
CottbusCubing2025,3.0,c,B,0,5,"(0,2) / (-5,1) / (2,2) / (3,0) / (0,-3) / (6,0) / (-3,-2) / (0,-3) / (-2,-1) / (3,-4) / (2,0) / (0,-2) / (-5,0)",6,"(1,-1)/(2,-1)/(0,-2)/(-2,3)/(2,1)/(3,0)/"
CottbusCubing2025,3.0,c,B,1,1,"(0,2) / (-3,0) / (1,-2) / (-3,0) / (-1,-4) / (1,-2) / (-1,0) / (6,-3) / (-4,0) / (4,0) / (3,0) / (-4,0) /",3,"(1,1)/(3,-1)/(3,3)/"
CottbusCubing2025,3.0,c,B,1,2,"(0,-1) / (0,3) / (3,0) / (-2,-5) / (0,-3) / (3,0) / (-3,-4) / (-3,0) / (0,-2) / (6,0) /",2,"(2,0)/(3,0)/"
BrizzonSideOpenIV2025,3.0,e,C,0,1,"(-5,0) / (6,0) / (-4,5) / (-3,0) / (0,-3) / (-2,-2) / (-4,0) / (3,0) / (0,-4) / (3,-2) / (-4,-3)",2,"(1,3)/(6,-3)/"
BrizzonSideOpenIV2025,3.0,e,C,0,2,"(0,-1) / (-2,1) / (5,2) / (3,0) / (0,-3) / (3,0) / (-5,0) / (3,0) / (2,-3) / (-2,-2)",2,"(-3,2)/(6,-3)/"
BrizzonSideOpenIV2025,3.0,e,C,0,3,"(4,0) / (0,3) / (-1,-1) / (0,-3) / (-3,0) / (-2,-5) / (3,-1) / (6,-3) / (1,-4) / (6,-2) / (2,-3) / (6,0)",5,"(6,0)/(-2,3)/(0,-4)/(1,-4)/(3,0)/(2,-2)"
BrizzonSideOpenIV2025,3.0,e,C,0,4,"(-5,0) / (5,5) / (0,3) / (4,-5) / (0,-3) / (-3,0) / (-4,0) / (-3,0) / (0,-1) / (6,0) / (0,-3) /",3,"(1,-2)/(-3,-1)/(3,6)/"
BrizzonSideOpenIV2025,3.0,e,C,0,5,"(4,-3) / (-3,0) / (-4,-1) / (0,-3) / (3,0) / (-2,-3) / (3,0) / (6,-5) / (5,0) / (6,-2) / (-4,-2) / (0,-2) /",5,"(4,2)/(0,2)/(0,-2)/(-4,1)/(6,-3)/(2,-2)"
BrizzonSideOpenIV2025,3.0,e,C,1,1,"(-3,5) / (6,0) / (0,3) / (-2,-5) / (3,0) / (5,-4) / (0,-2) / (3,0) / (-3,-4) / (0,-4) / (0,-5) / (3,0)",4,"(6,0)/(2,0)/(1,2)/(3,0)/(2,-2)"
BrizzonSideOpenIV2025,3.0,e,C,1,2,"(1,3) / (-1,2) / (-3,0) / (0,-3) / (1,-5) / (-4,-3) / (-3,0) / (0,-3) / (4,0) / (-2,-1) / (6,-3) / (0,-4) /",5,"(-5,0)/(1,4)/(0,-2)/(2,1)/(3,3)/"
MarbleCityCubing2023,3.0,f,A,0,1,"(0,-1) / (3,3) / (4,-5) / (6,-3) / (2,-4) / (1,-3) / (0,-3) / (-1,-2) / (0,-4) / (0,-4) / (4,0) /",3,"(4,0)/(2,1)/(3,0)/"
MarbleCityCubing2023,3.0,f,A,0,2,"(1,0) / (-4,-4) / (0,3) / (0,-3) / (1,-5) / (6,-3) / (0,-1) / (-3,0) / (0,-3) / (1,0) / (6,-2) / (0,-1) / (3,0)",5,"(2,0)/(0,1)/(0,-4)/(1,-4)/(3,0)/(2,-2)"
MarbleCityCubing2023,3.0,f,A,0,3,"(0,2) / (4,-5) / (3,0) / (-3,0) / (-4,-4) / (3,0) / (4,-3) / (0,-3) / (0,-3) / (-3,0) / (6,0) /",3,"(3,-3)/(3,0)/(6,-3)/"
MarbleCityCubing2023,3.0,f,A,0,4,"(-5,0) / (3,-3) / (5,-1) / (-3,0) / (-2,-2) / (0,-4) / (0,-3) / (-1,0) / (0,-4) / (1,-2) / (0,-2) / (-4,0) / (3,-2)",6,"(-3,2)/(1,-4)/(2,-1)/(1,-4)/(3,2)/(6,-3)/"
MarbleCityCubing2023,3.0,f,A,0,5,"(-2,-3) / (-4,-1) / (0,-3) / (0,-3) / (3,0) / (-5,-5) / (0,-1) / (6,0) / (-3,0) / (2,0) / (0,-5) / (-4,0)",4,"(4,-1)/(1,0)/(-3,0)/(3,6)/"
MarbleCityCubing2023,3.0,f,A,1,1,"(-3,2) / (-3,0) / (3,0) / (4,-2) / (5,-4) / (0,-3) / (0,-5) / (0,-3) / (6,0) / (0,-5) / (0,-3) / (-4,0) /",3,"/(1,-4)/(6,-3)/"
MarbleCityCubing2023,3.0,f,A,1,2,"(0,5) / (-2,1) / (-3,-3) / (-1,-4) / (-3,-3) / (0,-2) / (6,0) / (0,-3) / (0,-3) / (-4,-2)",2,"(1,2)/(3,0)/(2,-2)"
MountainsOpenUp2023,3.0,d,B,0,1,"(-2,0) / (-3,-3) / (-3,0) / (-1,-1) / (-3,-3) / (0,-3) / (0,-2) / (3,0) / (0,-4) / (6,0) / (-3,0) / (1,0) / (6,-4)",3,"(0,-2)/(1,2)/(6,-3)/"
MountainsOpenUp2023,3.0,d,B,0,2,"(0,-1) / (-5,1) / (-3,6) / (2,-1) / (-5,-2) / (0,-4) / (3,-3) / (0,-3) / (-2,0) / (5,0) / (-4,0) / (-1,0) / (4,0)",5,"(0,-4)/(1,0)/(3,-2)/(2,1)/(6,-3)/(2,-2)"
MountainsOpenUp2023,3.0,d,B,0,3,"(0,5) / (0,6) / (-2,-2) / (-4,-3) / (0,-3) / (-3,-1) / (1,0) / (-1,-4) / (0,-2) / (3,-4) / (-2,0) / (0,-4) / (-4,0)",6,"(4,0)/(3,-2)/(-2,-1)/(0,2)/(2,1)/(3,3)/"
MountainsOpenUp2023,3.0,d,B,0,4,"(0,5) / (-3,0) / (3,0) / (-2,-5) / (3,0) / (-1,-1) / (3,-2) / (3,-3) / (3,0) / (2,-5) / (-2,-4) / (-5,0)",4,"(5,0)/(-4,-2)/(-4,1)/(6,-3)/(2,-2)"
MountainsOpenUp2023,3.0,d,B,0,5,"(1,0) / (-1,-4) / (-3,0) / (-5,-2) / (6,0) / (-3,-4) / (-3,0) / (3,0)",2,"(-3,0)/(3,0)/(2,-2)"
MountainsOpenUp2023,3.0,d,B,1,1,"(0,5) / (-5,4) / (3,0) / (2,-1) / (-2,-2) / (6,0) / (-4,0) / (0,-3) / (0,-3) / (-3,-3) / (0,-5) /",4,"(2,-1)/(1,-3)/(-3,0)/(3,6)/"
MountainsOpenUp2023,3.0,d,B,1,2,"(0,-4) / (-3,3) / (4,-5) / (2,-1) / (4,-5) / (2,-3) / (3,0) / (-5,-3) / (3,0) / (2,0) / (6,0)",1,"(6,3)/"
BulldogWinter2023,3.0,c,A,0,1,"(0,2) / (-3,-3) / (0,-3) / (1,-2) / (0,-3) / (-3,-3) / (5,0) / (-3,0) / (0,-1) / (0,-3) / (0,-2) / (-4,0)",3,"(1,0)/(3,0)/(3,0)/"
BulldogWinter2023,3.0,c,A,0,2,"(0,2) / (6,-3) / (3,0) / (3,0) / (4,-5) / (-3,-3) / (0,-1) / (3,0) / (0,-3) / (4,0) / (-4,0) / (-2,-3) / (6,0)",5,"(1,0)/(0,5)/(0,2)/(-4,1)/(3,0)/"
BulldogWinter2023,3.0,c,A,0,3,"(0,5) / (-5,4) / (5,5) / (0,-3) / (4,-5) / (-3,-4) / (3,0) / (-3,0) / (3,-3) / (-2,-4) / (6,0)",3,"(6,0)/(2,1)/(3,0)/"
BulldogWinter2023,3.0,c,A,0,4,"(4,0) / (2,-4) / (-2,1) / (5,-4) / (0,-3) / (3,0) / (0,-5) / (0,-3) / (-3,-1) / (6,0) / (1,0) / (-3,0)",3,"(3,0)/(2,1)/(6,-3)/(2,-2)"
BulldogWinter2023,3.0,c,A,0,5,"(0,2) / (-2,1) / (2,5) / (-3,0) / (-2,-2) / (2,-3) / (-3,0) / (6,0) / (-5,-4) / (-2,-4) /",4,"(4,0)/(-4,-2)/(1,-4)/(6,-3)/"
BulldogWinter2023,3.0,c,A,1,1,"(0,-4) / (0,3) / (-3,-3) / (-2,-5) / (-3,0) / (3,0) / (2,-3) / (3,0) / (1,0) / (6,-1) /",4,"(-3,0)/(5,0)/(3,1)/(3,0)/"
BulldogWinter2023,3.0,c,A,1,2,"(4,0) / (3,0) / (-1,-4) / (6,-3) / (1,-2) / (-3,0) / (5,0) / (0,-3) / (-3,-3) / (3,0) / (3,0) / (0,-2) / (0,-2)",3,"(-4,-2)/(3,-2)/(3,3)/(2,-2)"
XlingenOpen2019,3.0,d,B,0,1,"(1,3) / (-1,-4) / (0,-3) / (4,-2) / (3,0) / (-3,0) / (-1,0) / (-3,-3) / (-4,-3) / (6,-4) / (4,0) /",3,"(4,2)/(3,2)/(3,3)/(2,-2)"
XlingenOpen2019,3.0,d,B,0,2,"(-5,0) / (0,3) / (3,-3) / (-4,-4) / (3,0) / (3,0) / (4,0) / (3,0) / (-3,-5) / (-4,0) / (-5,-2) / (0,-4)",4,"(2,-2)/(4,0)/(1,2)/(3,0)/(2,-2)"
XlingenOpen2019,3.0,d,B,0,3,"(0,5) / (1,1) / (-4,2) / (3,0) / (-3,0) / (1,-5) / (-1,0) / (3,-3) / (3,0) / (-4,0) / (6,-5) /",3,"/(1,-4)/(6,-3)/"
XlingenOpen2019,3.0,d,B,0,4,"(0,-4) / (-3,0) / (0,-3) / (0,-3) / (3,0) / (4,-5) / (-4,0) / (-3,0) / (-2,0) / (0,-4) / (4,0) / (0,-2) / (2,0) / (1,0) / (5,0)",6,"(1,-4)/(4,0)/(0,2)/(-4,0)/(-4,1)/(6,-3)/(2,-2)"
XlingenOpen2019,3.0,d,B,0,5,"(0,-4) / (4,-5) / (3,-3) / (3,0) / (6,0) / (-1,-4) / (0,-5) / (-3,-3) / (0,-5) / (0,-2) / (-4,0) / (-4,-4)",3,"(-2,0)/(2,-3)/(3,3)/"
XlingenOpen2019,3.0,d,B,1,1,"(-2,0) / (0,-3) / (3,3) / (3,0) / (5,-4) / (-3,0) / (6,-2) / (3,0) / (-5,0) / (3,-1) / (0,-3)",2,"(3,3)/(3,6)/"
XlingenOpen2019,3.0,d,B,1,2,"(1,-3) / (3,0) / (0,3) / (5,-4) / (-5,-2) / (-3,0) / (-4,0) / (3,-3) / (6,0) / (0,-1) / (0,-4) / (-4,0) / (0,-4) /",4,"(2,-2)/(-4,2)/(1,-4)/(3,3)/(2,-2)"
JiaozuoOpen2017,3.0,d,A,0,1,"(0,2) / (-3,0) / (3,-3) / (4,-2) / (-3,0) / (6,0) / (-3,-4) / (0,-3)",1,"(6,-3)/"
JiaozuoOpen2017,3.0,d,A,0,2,"(1,-3) / (3,0) / (0,3) / (-1,-4) / (1,-5) / (3,0) / (2,0) / (-3,-3) / (6,-1) / (-2,-2) / (6,0)",2,"(2,-3)/(3,3)/"
JiaozuoOpen2017,3.0,d,A,0,3,"(4,0) / (2,-4) / (-3,0) / (-3,-3) / (-3,0) / (-5,-2) / (0,-1) / (0,-3) / (-1,-2)",2,"(1,2)/(6,-3)/"
JiaozuoOpen2017,3.0,d,A,0,4,"(-2,0) / (-3,0) / (6,3) / (2,-1) / (3,0) / (4,-2) / (-1,0) / (-3,-3) / (-4,-5) / (6,-4) / (-1,-2) / (6,0)",5,"(3,0)/(1,2)/(0,-2)/(2,1)/(6,-3)/(2,-2)"
