competition_id,Ao5,round_type_id,group_id,is_extra,scramble_num,scramble,csp_slicecount,csp_solution
JiaozuoOpen2017,3.0,d,A,0,5,"(3,-1) / (-5,-2) / (-3,0) / (5,-4) / (-5,-5) / (-1,0) / (3,0) / (1,0) / (-2,0) / (0,-1) / (0,-3) / (0,-4) / (-2,0)",5,"(-4,0)/(1,0)/(-2,0)/(-4,1)/(3,0)/"
JiaozuoOpen2017,3.0,d,A,1,1,"(0,5) / (3,0) / (-5,4) / (0,-3) / (0,-3) / (5,0) / (0,-3) / (0,-1) / (-2,-4) / (0,-4) / (3,0) / (0,-3) / (0,-2) / (0,-2)",5,"(2,2)/(3,0)/(4,0)/(1,-4)/(3,0)/(2,-2)"
JiaozuoOpen2017,3.0,d,A,1,2,"(-5,3) / (3,0) / (-4,2) / (4,-2) / (-3,-4) / (0,-3) / (-1,0) / (0,-4) / (-2,0) / (-5,0) / (0,-4) / (0,-2) /",6,"(2,-2)/(1,-4)/(0,-1)/(0,2)/(-4,1)/(3,0)/"
BONDOpen2017,3.0,c,A,0,1,"(-2,-3) / (-3,0) / (3,0) / (-4,-4) / (-3,0) / (-5,-2) / (0,-1) / (-3,-3) / (-1,-2) / (0,-2) / (4,0) / (6,0) / (-2,0)",5,"(2,2)/(-4,-2)/(0,4)/(1,-4)/(3,3)/(2,-2)"
BONDOpen2017,3.0,c,A,0,2,"(1,0) / (-4,2) / (1,-2) / (5,-4) / (3,0) / (6,-2) / (-3,-3) / (-3,0) / (5,-5) / (0,-4) / (4,-4)",4,"(2,-2)/(4,0)/(1,-4)/(3,3)/(2,-2)"
BONDOpen2017,3.0,c,A,0,3,"(-2,0) / (3,6) / (-4,2) / (-3,-3) / (-3,0) / (3,0) / (-2,0) / (-3,-3) / (-3,0) / (6,-4) / (-4,-2) / (-2,0) /",4,"(-4,2)/(-2,0)/(2,1)/(3,3)/"
BONDOpen2017,3.0,c,A,0,4,"(0,-1) / (-3,0) / (-3,0) / (-5,-2) / (5,-1) / (4,-2) / (2,0) / (-3,-3) / (0,-1) / (-2,0) / (2,0) / (-3,0)",2,"(3,1)/(3,3)/"
BONDOpen2017,3.0,c,A,0,5,"(-5,0) / (5,-1) / (-3,0) / (0,-3) / (-5,-2) / (3,0) / (-4,0) / (3,0) / (1,0) / (-4,-4) / (0,-3)",2,"(1,3)/(3,0)/(2,-2)"
BONDOpen2017,3.0,c,A,1,1,"(-2,3) / (-4,-1) / (-5,-2) / (5,-1) / (-3,0) / (6,-5) / (-3,0) / (4,0) / (-1,0) / (0,-4) / (-5,-4) / (-2,0)",5,"(2,2)/(3,-2)/(2,-3)/(1,2)/(3,0)/(2,-2)"
BONDOpen2017,3.0,c,A,1,2,"(-5,-3) / (0,-3) / (-4,-1) / (4,-5) / (2,-1) / (4,0) / (0,-3) / (3,0) / (-3,-3) / (5,-3)",3,"(1,-3)/(-3,0)/(3,6)/"
MathSocOpen2017,3.0,d,C,0,1,"(-2,-3) / (0,3) / (-1,-4) / (1,-5) / (3,0) / (5,-3) / (0,-3) / (3,0) / (5,0) / (-2,0) / (2,-1) / (-3,0)",4,"(-5,0)/(-4,0)/(-4,1)/(6,-3)/(2,-2)"
MathSocOpen2017,3.0,d,C,0,2,"(0,5) / (0,3) / (0,-3) / (1,-2) / (-3,-3) / (0,-3) / (0,-1) / (6,-3) / (-3,0) / (0,-3) / (6,-1)",2,"(-3,-2)/(6,3)/(2,-2)"
MathSocOpen2017,3.0,d,C,0,3,"(-3,2) / (-5,-5) / (3,0) / (0,-3) / (-4,-4) / (-5,-3) / (-3,0) / (6,-2) / (-4,-3)",2,"(-3,0)/(3,6)/(2,-2)"
MathSocOpen2017,3.0,d,C,0,4,"(0,-1) / (0,-3) / (4,1) / (-3,0) / (6,-3) / (-3,-4) / (-3,-3) / (-5,0) / (2,0) / (4,-2) / (0,-1) / (-4,0) / (4,0)",6,"(2,0)/(4,0)/(0,1)/(-2,0)/(1,-4)/(3,0)/(2,-2)"
MathSocOpen2017,3.0,d,C,0,5,"(-5,0) / (2,5) / (4,1) / (-3,0) / (5,-4) / (3,0) / (0,-5) / (-3,-3) / (3,-5) / (5,0) / (0,-4) / (6,0) /",5,"(3,0)/(3,0)/(0,4)/(1,2)/(6,-3)/"
MathSocOpen2017,3.0,d,C,1,1,"(0,2) / (-2,1) / (-1,2) / (1,-5) / (5,-4) / (1,-3) / (-3,-3) / (3,0) / (2,0) / (0,-2) / (-4,-4)",3,"(-4,-2)/(2,-3)/(3,3)/"
MathSocOpen2017,3.0,d,C,1,2,"(0,-1) / (1,4) / (0,3) / (5,-4) / (3,-3) / (0,-5) / (3,0) / (0,-4) / (1,-5) / (0,-3) / (0,-1) / (4,0) / (-3,0) /",5,"(2,-3)/(-3,-2)/(4,0)/(1,-4)/(3,0)/(2,-2)"
PasigSpeedcubingOpen2026,3.33,f,A,0,1,"(-2,-3) / (-1,-1) / (3,0) / (0,-3) / (3,-3) / (-5,0) / (-3,-3) / (1,0) / (-2,-2) / (4,0) / (4,0) / (-2,0)",4,"(2,0)/(-2,2)/(2,-3)/(3,3)/"
PasigSpeedcubingOpen2026,3.33,f,A,0,2,"(-2,6) / (0,3) / (-3,0) / (-1,-4) / (3,-3) / (-2,-3) / (6,-3) / (0,-4) / (-5,0) / (1,0)",3,"(2,0)/(3,0)/(3,0)/(2,-2)"
PasigSpeedcubingOpen2026,3.33,f,A,0,3,"(-3,-1) / (4,4) / (3,0) / (2,-4) / (-3,0) / (0,-2) / (-3,-3) / (-2,-5) / (4,0) / (2,0) / (6,-2)",4,"(0,-4)/(0,-2)/(1,-4)/(3,3)/(2,-2)"
PasigSpeedcubingOpen2026,3.33,f,A,0,4,"(0,5) / (0,-3) / (0,3) / (1,-2) / (0,-3) / (0,-3) / (3,0) / (-4,0) / (3,0) / (1,-4) / (0,-4) / (-2,-2) / (-4,0) / (4,0)",5,"(-4,0)/(-2,2)/(2,-2)/(1,-4)/(6,-3)/"
PasigSpeedcubingOpen2026,3.33,f,A,0,5,"(0,2) / (-5,4) / (-1,2) / (3,0) / (1,-5) / (5,-3) / (3,0) / (0,-3) / (6,-5) / (-1,0) /",2,"(-3,0)/(3,0)/"
PasigSpeedcubingOpen2026,3.33,f,A,1,1,"(-5,0) / (-1,-4) / (4,1) / (2,-1) / (-5,-2) / (-4,0) / (0,-3) / (-2,0) / (5,0)",3,"(1,0)/(2,0)/(6,-3)/(2,-2)"
PasigSpeedcubingOpen2026,3.33,f,A,1,2,"(0,5) / (3,0) / (0,6) / (0,-3) / (4,-5) / (3,0) / (3,-4) / (3,0) / (2,0) / (-5,0) / (4,0) / (-5,0) / (4,-5) /",5,"(2,0)/(2,-1)/(2,2)/(2,-3)/(3,3)/"
ZhuhaiPiDay2026,3.33,d,B,0,1,"(-5,-3) / (5,-4) / (6,-3) / (-2,-5) / (-1,-4) / (0,-2) / (0,-3) / (0,-1) / (1,0) / (-4,-4) / (2,-5) / (0,-1)",5,"(2,3)/(2,1)/(-4,0)/(1,-4)/(6,-3)/"
ZhuhaiPiDay2026,3.33,d,B,0,2,"(3,5) / (0,3) / (-5,1) / (3,0) / (2,-1) / (0,-5) / (-3,0) / (-3,0) / (-1,0) / (4,0) / (6,-4) / (0,-4) / (4,0)",4,"(2,-2)/(-4,0)/(1,-4)/(6,-3)/"
ZhuhaiPiDay2026,3.33,d,B,0,3,"(3,2) / (-3,0) / (-2,-5) / (6,-3) / (0,-3) / (0,-4) / (0,-3) / (-1,0) / (1,-4) / (0,-4) / (0,-2) / (-3,-4) /",6,"(1,-1)/(-2,-1)/(-2,0)/(2,0)/(-4,1)/(6,-3)/(2,-2)"
ZhuhaiPiDay2026,3.33,d,B,0,4,"(0,2) / (4,-2) / (0,3) / (0,-3) / (-3,0) / (-1,-4) / (-5,-3) / (6,-3) / (0,-4) / (-5,0) / (1,-3)",3,"(2,-3)/(-3,0)/(3,6)/(2,-2)"
ZhuhaiPiDay2026,3.33,d,B,0,5,"(0,-4) / (0,3) / (4,-5) / (-4,-4) / (3,-3) / (1,0) / (-3,0) / (3,0) / (0,-3) / (-3,-3)",2,"(3,-3)/(6,-3)/"
ZhuhaiPiDay2026,3.33,d,B,1,1,"(1,0) / (3,0) / (0,6) / (-1,-4) / (3,0) / (3,0) / (-2,0) / (-3,0) / (5,0) / (-2,0) / (-4,0) / (0,-5) / (2,0) / (2,0) /",5,"(-2,2)/(-2,3)/(-2,3)/(1,2)/(3,0)/(2,-2)"
ZhuhaiPiDay2026,3.33,d,B,1,2,"(-2,0) / (5,-4) / (0,-3) / (-3,-3) / (3,0) / (1,0) / (-3,-3) / (5,0) / (-2,0) / (4,0) / (2,-4)",3,"(-2,-2)/(3,2)/(3,3)/(2,-2)"
MaunulanKuutionvaantelyt2026,3.33,c,A,0,1,"(-2,3) / (5,2) / (3,0) / (0,-3) / (3,-3) / (6,0) / (-2,0) / (0,-3) / (0,-2) / (-1,-1) / (-5,-3) /",1,"(3,0)/(2,-2)"
MaunulanKuutionvaantelyt2026,3.33,c,A,0,2,"(-2,3) / (3,0) / (-4,2) / (3,0) / (3,0) / (4,0) / (3,0) / (3,0) / (5,-3) / (-5,0) / (2,0) / (0,-2) / (4,0) / (-5,0)",6,"(5,0)/(-4,0)/(0,2)/(-2,3)/(2,1)/(3,0)/"
MaunulanKuutionvaantelyt2026,3.33,c,A,0,3,"(-3,5) / (4,1) / (-3,0) / (3,-3) / (-3,-4) / (-3,0) / (-1,0) / (4,0) / (-2,0) / (0,-3) / (0,-4) / (-4,0)",4,"(2,1)/(-2,3)/(1,2)/(3,0)/(2,-2)"
MaunulanKuutionvaantelyt2026,3.33,c,A,0,4,"(-3,5) / (0,3) / (-5,-2) / (5,-4) / (6,0) / (-3,-5) / (-3,-3) / (-4,0) / (-5,0) / (4,-5) / (0,-4) /",4,"(-2,-2)/(-2,0)/(2,1)/(3,3)/"
MaunulanKuutionvaantelyt2026,3.33,c,A,0,5,"(-2,-3) / (0,-3) / (-4,-4) / (-3,0) / (4,-5) / (-1,-3) / (0,-3) / (4,-3) / (-4,-3)",2,"(3,-3)/(3,6)/(2,-2)"
MaunulanKuutionvaantelyt2026,3.33,c,A,1,1,"(0,2) / (6,0) / (-3,-3) / (0,-3) / (-5,-2) / (3,-3) / (0,-1) / (6,-3) / (-5,-4) / (0,-3) / (0,-4) / (-2,0) / (0,-4)",5,"(1,4)/(0,2)/(-3,2)/(1,2)/(6,-3)/"
MaunulanKuutionvaantelyt2026,3.33,c,A,1,2,"(-5,0) / (3,0) / (-4,5) / (0,-3) / (-3,0) / (3,0) / (0,-3) / (0,-2) / (0,-3) / (0,-1) / (4,0) / (2,-4) / (0,-2) /",4,"(6,0)/(2,0)/(1,2)/(3,0)/(2,-2)"
NoSprintingNY2026,3.33,2,A,0,1,"(0,2) / (4,1) / (-4,5) / (3,0) / (-3,0) / (-5,-2) / (-1,0) / (-3,-3) / (-4,-1) / (-4,0) / (-4,-4) / (-4,0) /",3,"(-2,-2)/(1,-4)/(3,3)/(2,-2)"
NoSprintingNY2026,3.33,2,A,0,2,"(4,0) / (2,-4) / (-2,1) / (6,0) / (0,-3) / (-1,-1) / (-2,0) / (-3,0) / (0,-3) / (1,0) / (0,-2) / (0,-3) /",5,"(2,2)/(-2,-3)/(0,4)/(-4,1)/(6,-3)/(2,-2)"
NoSprintingNY2026,3.33,2,A,0,3,"(-2,-3) / (-3,0) / (0,3) / (5,-1) / (-3,-3) / (-3,0) / (-5,0) / (6,0) / (3,-3) / (-1,0) / (-2,-4)",3,"(-4,-2)/(3,-2)/(3,3)/(2,-2)"
NoSprintingNY2026,3.33,2,A,0,4,"(0,5) / (3,3) / (1,4) / (0,-3) / (5,-4) / (0,-3) / (0,-5) / (3,0) / (3,-3) / (3,0) / (-3,-1) /",3,"(1,-2)/(2,3)/(6,-3)/(2,-2)"
NoSprintingNY2026,3.33,2,A,0,5,"(0,5) / (3,-3) / (-3,6) / (-5,-2) / (3,0) / (0,-3) / (0,-1) / (0,-3) / (3,0) / (-2,0) / (6,-4) / (-4,-2) / (6,0)",4,"(2,0)/(4,2)/(-4,1)/(3,0)/"
NoSprintingNY2026,3.33,2,A,1,1,"(1,0) / (-3,6) / (-4,5) / (4,-2) / (-4,0) / (6,-3) / (2,0) / (1,0) / (2,-1) / (4,-4) / (2,0) / (-3,-1)",6,"(3,-1)/(0,2)/(0,-4)/(0,4)/(1,-4)/(6,-3)/"
NoSprintingNY2026,3.33,2,A,1,2,"(4,0) / (-3,6) / (3,0) / (0,-3) / (3,0) / (0,-4) / (-3,0) / (-1,0) / (-4,-5) / (2,0) / (6,-1) / (-2,-3) / (0,-2)",6,"(1,-1)/(1,-2)/(2,-1)/(-3,2)/(2,1)/(6,-3)/(2,-2)"
TokyoWinter2025,3.33,d,A,0,1,"(4,0) / (-1,-1) / (-5,-2) / (-1,-4) / (-3,0) / (-3,-2) / (3,0) / (-3,-4) / (-5,0) / (0,-4) / (-4,-3) /",5,"(6,0)/(1,-2)/(2,-3)/(3,2)/(3,0)/(2,-2)"
TokyoWinter2025,3.33,d,A,0,2,"(4,3) / (-1,-1) / (0,-3) / (4,-2) / (-1,-1) / (-5,-3) / (6,-3) / (1,0) / (0,-2) / (-4,0) / (0,-2) / (-4,0) /",5,"(0,-2)/(-2,0)/(2,-2)/(1,0)/(6,-3)/"
TokyoWinter2025,3.33,d,A,0,3,"(0,-1) / (-5,-2) / (-4,5) / (3,0) / (-3,0) / (3,-3) / (4,0) / (-3,0) / (-3,0) / (-2,0) / (0,-2) / (4,-1) / (6,-2)",5,"(4,0)/(-2,-1)/(0,4)/(-4,1)/(6,-3)/(2,-2)"
TokyoWinter2025,3.33,d,A,0,4,"(0,-1) / (0,3) / (0,3) / (-5,-5) / (-4,-4) / (3,0) / (3,-2) / (3,0) / (-3,-3) / (-3,0) / (4,-5) / (4,0)",2,"(1,-4)/(3,3)/(2,-2)"
TokyoWinter2025,3.33,d,A,0,5,"(-2,0) / (0,6) / (3,0) / (5,-4) / (1,-2) / (-3,0) / (-3,-1) / (-3,-3) / (5,0) / (2,0) / (-4,-4) / (4,0) / (-2,0)",4,"(0,2)/(4,-2)/(1,0)/(3,3)/(2,-2)"
TokyoWinter2025,3.33,d,A,1,1,"(0,2) / (-5,4) / (0,3) / (0,-3) / (-3,0) / (6,-4) / (3,0) / (0,-5) / (0,-4) / (-4,0) / (2,0) / (-4,-2)",4,"(-2,0)/(0,-4)/(1,-4)/(3,0)/(2,-2)"
TokyoWinter2025,3.33,d,A,1,2,"(1,0) / (0,-3) / (2,-1) / (0,-3) / (-3,0) / (1,-5) / (6,-4) / (6,-3) / (0,-3) / (0,-1) / (6,0)",2,"(1,3)/(3,0)/(2,-2)"
UOFall2025,3.33,c,A,0,1,"(-2,3) / (-4,5) / (4,-2) / (2,-1) / (-3,0) / (-2,-3) / (0,-3) / (-3,-3) / (3,0) / (-4,-5) / (4,-2)",3,"(-4,2)/(1,-4)/(3,3)/(2,-2)"
UOFall2025,3.33,c,A,0,2,"(3,-1) / (0,-3) / (-2,1) / (2,-4) / (6,-3) / (6,-5) / (0,-3) / (-2,-3) / (-3,0) / (2,0) / (-3,0) /",3,"(3,-3)/(3,0)/(3,0)/"
UOFall2025,3.33,c,A,0,3,"(0,5) / (-3,0) / (-5,4) / (-3,0) / (3,0) / (6,-4) / (3,0) / (2,0) / (1,0) / (-5,-2) / (-4,0) / (2,0)",5,"(2,-3)/(0,-5)/(-2,3)/(1,2)/(3,0)/(2,-2)"
UOFall2025,3.33,c,A,0,4,"(-2,-3) / (0,3) / (0,3) / (2,-4) / (-3,0) / (-2,-5) / (0,-4) / (-3,0) / (0,-2) / (6,0) / (0,-3) / (4,0) / (0,-4) / (-2,0)",5,"(2,0)/(0,4)/(2,-3)/(3,2)/(3,0)/(2,-2)"
UOFall2025,3.33,c,A,0,5,"(-2,0) / (0,3) / (3,0) / (-4,-1) / (3,-3) / (0,-3) / (4,0) / (3,0) / (2,0) / (6,-2) / (0,-4) / (-5,0) / (-4,-2) /",5,"(-2,-2)/(-1,4)/(0,4)/(1,-4)/(6,-3)/"
UOFall2025,3.33,c,A,1,1,"(0,5) / (-5,-2) / (-1,-1) / (-3,0) / (-5,-5) / (0,-3) / (0,-4) / (6,0) / (-3,-3) / (-3,0) / (5,0) / (0,-3)",2,"(1,-3)/(3,0)/(2,-2)"
UOFall2025,3.33,c,A,1,2,"(-5,0) / (-4,5) / (4,1) / (3,0) / (3,0) / (-4,-4) / (-5,0) / (-3,-3) / (5,-3) / (-5,0) / (0,-5) / (4,-2)",4,"(1,-4)/(5,0)/(3,1)/(3,3)/"
KansaiParityParty2025,3.33,2,B,0,1,"(0,2) / (-3,0) / (4,-2) / (-3,0) / (2,-1) / (6,-2) / (3,0) / (0,-3) / (3,-5) / (5,0)",2,"(3,3)/(3,0)/"
KansaiParityParty2025,3.33,2,B,0,2,"(-2,0) / (3,0) / (-4,5) / (-5,-2) / (-4,-4) / (1,0) / (3,0) / (0,-3) / (0,-4) / (2,0) / (1,-2) / (-2,-4) / (0,-2)",6,"(3,2)/(2,0)/(1,0)/(-2,0)/(-4,1)/(3,0)/"
KansaiParityParty2025,3.33,2,B,0,3,"(1,0) / (5,2) / (1,-2) / (5,-4) / (-3,0) / (4,-3) / (3,0) / (2,0) / (6,0) / (-5,0) / (0,-2) / (-4,-5) / (-4,0)",5,"(4,0)/(-2,-1)/(2,0)/(-4,1)/(6,-3)/(2,-2)"
KansaiParityParty2025,3.33,2,B,0,4,"(-2,0) / (-4,-1) / (1,-5) / (3,0) / (-1,-1) / (-3,0) / (0,-2) / (-3,-3) / (0,-3) / (4,0) / (4,0) / (2,0) / (0,-4) /",5,"(2,2)/(4,2)/(0,2)/(1,-4)/(3,3)/(2,-2)"
KansaiParityParty2025,3.33,2,B,0,5,"(0,5) / (-5,-2) / (5,2) / (0,-3) / (3,0) / (3,-3) / (4,0) / (0,-3) / (-1,0) / (-2,-4) / (5,0) / (-1,0)",4,"(4,0)/(0,-2)/(2,1)/(6,-3)/(2,-2)"
KansaiParityParty2025,3.33,2,B,1,1,"(0,5) / (6,0) / (-2,1) / (-3,-3) / (-3,0) / (0,-4) / (-3,-3) / (0,-4) / (0,-5) / (5,-4) / (0,-2) / (-4,0) / (-4,0) /",4,"(-4,2)/(0,-4)/(2,1)/(3,3)/"
KansaiParityParty2025,3.33,2,B,1,2,"(0,2) / (-5,-5) / (-1,-4) / (1,-5) / (2,-1) / (1,-3) / (6,-3) / (0,-4) / (1,-3) / (3,0) /",1,"(3,-3)/"
EcuadorNationals2025,3.33,c,B,0,1,"(-5,0) / (-3,0) / (5,2) / (-5,-5) / (-3,0) / (-4,-1) / (-2,0) / (-3,-3) / (1,-4) / (0,-2) / (-2,0) / (0,-2)",4,"(2,2)/(0,2)/(2,1)/(3,3)/"
EcuadorNationals2025,3.33,c,B,0,2,"(-2,0) / (6,3) / (2,-4) / (0,-3) / (-2,-5) / (5,-3) / (3,0) / (6,-3)",2,"(3,0)/(6,-3)/(2,-2)"
EcuadorNationals2025,3.33,c,B,0,3,"(0,2) / (3,0) / (-5,-2) / (-1,-1) / (-3,0) / (3,-3) / (0,-2) / (-3,-3) / (-3,0) / (1,0) / (5,0) / (-4,-5)",4,"(4,-1)/(-5,0)/(2,0)/(3,3)/"
EcuadorNationals2025,3.33,c,B,0,4,"(0,5) / (0,3) / (0,-3) / (-3,0) / (4,-2) / (3,-3) / (3,-4) / (3,0) / (6,-5) / (5,0) / (-3,0) /",3,"(1,0)/(-3,-1)/(6,3)/"
EcuadorNationals2025,3.33,c,B,0,5,"(0,2) / (0,-3) / (-5,4) / (0,-3) / (0,-3) / (-1,-1) / (-5,0) / (-3,-3) / (-1,0) / (2,0) / (-2,0) / (2,0) / (6,-4) /",5,"(2,2)/(5,0)/(4,2)/(1,-4)/(3,0)/(2,-2)"
EcuadorNationals2025,3.33,c,B,1,1,"(0,-1) / (0,-3) / (0,6) / (-3,0) / (-2,-2) / (3,0) / (-3,0) / (-4,0) / (-3,0) / (0,-1) / (0,-3) / (-2,0) / (2,0)",3,"(-2,0)/(2,1)/(3,0)/"
EcuadorNationals2025,3.33,c,B,1,2,"(1,-3) / (-4,-1) / (4,-2) / (-4,-1) / (0,-3) / (-5,-3) / (-3,-3) / (-1,0) / (-4,0) / (-2,0) / (2,-2) /",4,"(4,-2)/(0,-4)/(2,1)/(3,3)/"
AbruzzoalCubo2025,3.33,c,B,0,1,"(0,2) / (-5,-2) / (2,-4) / (0,-3) / (-5,-5) / (3,-4) / (-3,0) / (-1,0) / (0,-5) / (2,0) / (4,-1) / (-4,0) /",5,"(2,3)/(4,0)/(-2,-3)/(2,1)/(3,0)/"
AbruzzoalCubo2025,3.33,c,B,0,2,"(-5,3) / (5,-4) / (-3,-3) / (-2,-2) / (3,0) / (6,-1) / (-3,-3) / (-5,0) / (6,0) / (-4,0) / (-4,0)",3,"(4,-2)/(3,2)/(3,3)/(2,-2)"
AbruzzoalCubo2025,3.33,c,B,0,3,"(4,6) / (-3,-3) / (-3,0) / (5,-4) / (3,0) / (-2,0) / (-3,0) / (0,-3) / (-5,0) / (0,-2) / (-4,0) / (-4,-3) / (0,-2)",5,"(-3,2)/(2,1)/(0,-2)/(1,-4)/(3,3)/(2,-2)"
AbruzzoalCubo2025,3.33,c,B,0,4,"(-2,0) / (3,-3) / (-1,-1) / (3,-3) / (1,-2) / (5,0) / (0,-3) / (3,0) / (-1,0) / (1,0) /",2,"(-3,0)/(6,-3)/(2,-2)"
AbruzzoalCubo2025,3.33,c,B,0,5,"(0,5) / (1,1) / (-3,0) / (5,-4) / (3,0) / (0,-3) / (-3,-2) / (3,0) / (-3,-4) / (4,0) / (-4,-4) / (0,-3) /",5,"(-5,0)/(2,-3)/(1,0)/(2,3)/(6,-3)/(2,-2)"
AbruzzoalCubo2025,3.33,c,B,1,1,"(0,-4) / (6,3) / (4,1) / (-3,0) / (-4,-1) / (0,-5) / (-3,0) / (0,-1) / (2,-3) / (-5,-2) / (0,-3) / (2,0) /",4,"(0,2)/(0,-2)/(1,-4)/(6,-3)/"
AbruzzoalCubo2025,3.33,c,B,1,2,"(4,0) / (6,3) / (3,0) / (0,-3) / (-1,-1) / (1,-3) / (0,-3) / (3,0) / (4,0) / (-4,-2)",3,"(1,-4)/(3,2)/(6,-3)/"
SoutheastChampionship2025,3.33,d,A,0,1,"(0,2) / (-3,0) / (-2,-5) / (-4,-1) / (0,-3) / (3,0) / (1,0) / (-3,0) / (-3,0) / (-2,0) / (0,-2) / (0,-3) / (5,-2) /",6,"(1,-1)/(2,-1)/(1,-2)/(-2,3)/(2,1)/(3,0)/"
SoutheastChampionship2025,3.33,d,A,0,2,"(0,-4) / (0,3) / (-5,1) / (0,-3) / (-1,-4) / (-5,-5) / (5,0) / (-3,0) / (0,-1) / (4,0) / (4,0) / (-1,-2) / (4,0)",5,"(2,-1)/(0,-5)/(-4,0)/(1,-4)/(6,-3)/"
SoutheastChampionship2025,3.33,d,A,0,3,"(-3,5) / (-5,-2) / (2,-1) / (4,-2) / (6,-3) / (0,-1) / (-3,0) / (3,-3) / (0,-2) / (5,-1)",2,"(3,1)/(3,0)/"
SoutheastChampionship2025,3.33,d,A,0,4,"(0,2) / (3,0) / (6,0) / (3,0) / (-2,-5) / (-3,0) / (0,-3) / (0,-4) / (-3,-3) / (-3,0) / (-2,0) / (-2,-2) / (0,-1) /",5,"/(2,-1)/(2,2)/(2,1)/(3,3)/"
SoutheastChampionship2025,3.33,d,A,0,5,"(1,0) / (-4,5) / (4,-5) / (-3,0) / (-3,-3) / (6,0) / (0,-4) / (0,-3) / (0,-2) / (3,0) / (-1,0) / (6,-4)",3,"(0,-2)/(2,1)/(6,-3)/(2,-2)"
